"name","price","brand","category","description","name_2","price_2","brand_2","category_2","description_2"
"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)","17.99","nan","nan","nan","Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I","450.0","nan","nan","nan"
"Sony SF8U Scheda SD HC, UHS-I, Classe 10, 8 GB, Nero","nan","nan","nan","nan","Sony SF8U - Tarjeta de memoria SDHC de 8 GB (Clase 4, 40 MB/s, UHS-I), color negro","16.5","nan","nan","nan"
"Kingston Data Traveler 101 G2 32 GB fialový - flashdisk","408.0","nan","nan","nan","Kingston Technology DT101G2/32GB DataTraveler 101 G2 32 GB USB Flash Drive, Purple","17.39","nan","nan","nan"
"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU","37.64","nan","nan","nan","Clé USB Lexar P20 USB 3.0 32 GO (4187369)","36.07","nan","nan","nan"
"SONY - SF8U (SDHC 8GB CLASSE 6)&nbsp;","9.99","nan","nan","nan","SONY SD SERIE U 8GB R90 CL 10 PERFORMANCE","16.9","nan","nan","nan"
"Memoria SDHC Sony 16GB Class 4","15.99","nan","nan","nan","Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan"
"Kingston DataTraveler 101 Generación 2 (G2) - Memoria USB de 32 GB, morado, paquete abrefácil: Amazon.es: Informática","25.08","nan","nan","nan","Kingston DataTraveler 101 Generation 2 (G2) Clé USB 32 Go Mauve - Emballage &quot;déballer sans s'énerver&quot;","21.86","nan","nan","nan"
"Tesco direct: Intenso 16GB Basic USB2.0 USB 2.0 Type-A Black Silver flash drive","7.68","nan","nan","nan","Intenso Basic Line USB 2.0 (16GB) USB-Speicherstick silber/schwarz","7.0","Intenso","nan","nan"
"Sony SF8U - Tarjeta de Memoria SDHC de 8 GB (Clase 4, 40 MB/s, UHS-I),Sony,CAN985","12.38","nan","nan","nan","Sony SDHC 8GB Class 10 UHS-I","350.0","nan","nan","nan"
"Sony Carte mémoire SDHC UHS-I 8 Go Class6","nan","nan","nan","nan","Memoria SDHC Sony 8GB Class 10 / UHS I","9.99","nan","nan","nan"
"PNY Attache 4 2.0, 128 GB","49.49","nan","nan","nan","Memoria USB PNY Attache 128GB","33.65","logilink","nan","nan"
"Pny Attache 4 128 GB USB 2.0 ASdiscount PNY","45.0","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.","PNY Technologies fd128att430-ef Attache 3.0 4 - Mémoire USB,PNY,FD128ATT4-EF","12.64","nan","nan","nan"
"SanDisk SD Externe USB PRO microSD (SDCZ48-128G-GTV46) 32 - 3 AB U3 Gen 10, INC,LJDV30-64GABEU de","12.99","SanDisk","nan","nan","GEN SD DE MICROSD 3 USB (SDCZ48-128G-GTV46) 10, - SANDISK PRO INC,LJDV30-64GABEU 32 AB U3 EXTERNE","19.99","SanDisk","nan","nan"
"Kingston HyperX Savage 512GB USB 3.0","859.0","nan","nan","nan","Pendrive KINGSTON 512GB HXSAV USB 3.1","269.0","nan","nan","nan"
"Intenso Premium Line USB Stick (8GB)","9.99","Intenso","nan","nan","INTENSO Premium Line USB-Stick","8.99","nan","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","74.99","nan","nan","nan","Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","74.99","nan","nan","nan"
"Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es","18.99","nan","nan","nan","Pendrive LEXAR Jumpdrive S25 32 GB","13.99","nan","nan","nan"
"INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB","8.99","nan","nan","nan","Memoria USB - Intenso -  8GB USB 3.0 (3.1 Gen 1) Tipo A Plata","9.0","Intenso","nan","nan"
"Clé USB3.0 Lexar JumpDrive P20 32 Go Noir","nan","nan","nan","nan","Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU,drive,flash,lexar,usb","42.91","nan","nan","nan"
"Tarjeta de Memoria - Toshiba - THN-M401S0160E2 16GB MicroSD NAND","11.0","Toshiba","nan","nan","Toshiba Exceria Pro M401 Micro SDHC kort 16 GB - Minneskort, USB-minne","179.0","nan","nan","nan"
"PNY Attaché 4 8GB USB 2.0 Negro unidad flash USB - Pendrive / Memoria USB Infopavon PNY","9.99","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.","PNY Clé USB 2.0 Attaché 4 Standard 8 Go - Noir,PNY,FD8GBATT4-EF,clé usb 8 go,clé usb 8 go fantaisie,clé usb 8 go originale,clé usb 8 go pas cher,clé usb 8 go verbatim,clé usb 8 go sandisk,clé usb 8 go kingston,clé usb 8 go lexar,clé usb 8 go emtec,clé usb 8 go légo,légo,clef usb 8 go,clef usb 8 go fantaisie,clef usb 8 go originale,clef usb 8 go sandisk,clef usb 8 go verbatim,clef usb 8 go kingston,clef usb 8 go emtec,clé usb 3.0,clé usb 3.0 8 go,clef usb 3.0 8 go,clef usb 8 go 3.0,clé usb 8 go 3.0,clé usb 2.0,clé usb 2.0 8 go,cle usb,cle usb utilisation,clè usb,clès usb,cle usb windows,cléf usb,cles usb 8go,clefs usb,clé usb 8go,clé usb sandisk,clée usb,clé usb pas chère,clé usb emetec,clé usb 8 go,clé usb 8gb,usb,usb 2.0,clé usb corsair,usb key,cle usb pas cheres,clé usb pny,clé usb 8 giga,clé usb transcend,clé usb retractable,memory stick,stockage usb,cléusb,cle usb 8 g,sandisk extreme,clef usb pas cher,clé usb 8g,usb clé,meilleur clé usb,sandisk ultra,clé usb 8 go pas cher,emtec clé usb,clé usb windows 7,sandisk cruzer blade,usb flash,mémoire flash usb,clé usb 2.0,clé usb go,flash disk,sandisk cruzer fit,verbatim clé usb,meilleure clé usb,clé usb intégral,clé usb stockage,clé usb ultra rapide,clé usb 8,stockage clé usb,clé pc,pny clé usb,usb 8go,usb clef,pny usb,clé usb 8gb,clé usb emtec 8go,clé usb toshiba,clé usb 8 go,clé usb 8 go,clé usb flash drive,usb sandisk,sandisk usb,sandisk clé usb,clé de 8,clef usb 8go,clé usb petite capacité,usb 8 go","7.78","nan","nan","nan"
"Toshiba Scheda di Memoria SDXC 128GB, Exceria, 90MB/s, Classe 10, U3","nan","nan","nan","nan","Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan"
"Sony SD GO 64GB UHS-I 64GB 4 280mb/s A1 Green 3.0 16 color with","101.13","Sony","nan","nan","Sony SD GO 64GB 64GB 280mb/s A1 Green 3.0 16 color with","55.99","Sony","nan","nan"
"Lexar LJDS25-64GABEU JumpDrive S25 64Go USB 3.0 Flash Drive Violet","32.17","nan","nan","nan","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan"
"Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey","12.99","nan","nan","nan","Memoria USB Lexar JumpDrive S70 16GB Pendrive en Fnac.es","nan","nan","nan","nan"
"SONY SRG1UXA, Micro-SDXC Speicherkarte, 128 GB, 95 MB/s","179.99","nan","nan","nan","Sony Expert SR-G1UX2A Micro SDXC minneskort 128 GB - Minneskort till mobil","1899.0","nan","nan","nan"
"Tarjeta MicroSD Kingston k&aacute;rtya 32Go, Flash + U1 Packaging],LEXAR 128 mo/s + +","20.45","Kingston","nan","nan","TARJETA MICROSD KINGSTON K&AACUTE;RTYA 32GO, FLASH + U1 PACKAGING],LEXAR 128 MO/S +","26.99","Kingston","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","74.99","nan","nan","nan","Carte Mémoire Sandisk ultra PLUS MicroSDXC 128Go 80Mo/seconde UHS-I avec adaptateur SD\n","80.04","Carte","nan","Carte Mémoire Sandisk ultra PLUS MicroSDXC 128Go 80Mo/seconde UHS-I avec adaptateur SD. Carte mémoire micro SD. Capacité de stockage : 128 Go. Remise de 5% pour les adhérents."
"SONY SD SERIE U 8GB R90 CL 10 PERFORMANCE","16.9","nan","nan","nan","SONY SF8U, SD Full Size SD Speicherkarte, 8 GB, 90 MB/s","8.99","nan","nan","nan"
"Lexar V30 16GB JumpDrive USB 2.0 Flash Drive Memory Stick - Teal","5.99","nan","nan","nan","Lexar JumpDrive V30 - unidad flash USB - 16 GB en Fnac.es","nan","nan","nan","nan"
"Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","Kingston SD4/4GB Memory 4GB SDHC Class 4 Flash Card","nan","nan","nan","nan"
"Tesco direct: Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Class 3 memory card","36.65","nan","nan","nan","Toshiba Exceria Pro N401 SDHC 32 GB UHS-I U3 Class 10","24.9","nan","nan","nan"
"INTENSO 3534490 Premium Line USB-Stick 64 GB","24.99","nan","nan","nan","Intenso 3534490 - Memoria USB Llave USB DOODIGITAL Intenso","24.42","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601)","28.36","nan","nan","nan","Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony)","59.99","nan","nan","nan"
"Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde)","nan","nan","nan","nan","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green)","15.99","nan","nan","nan"
"SanDisk microSDHC 4GB Class 4 Speicherkarte (inkl. microSD zu SD Adapter)","nan","nan","nan","nan","SanDisk Scheda di Memoria MicroSDHC I 4 GB Classe 4","nan","nan","nan","nan"
"Toshiba High-Performance Ultra 64GB, se9 UHS-I 128 C 10 95 Class Fino","29.9","Toshiba","nan","nan","64gb, class ultra high-performance 10 128 uhs-i se9 toshiba 95 c fino","41.99","Toshiba","nan","nan"
"Intenso USB-Stick 3.0 Premium Line 8GB USB 3.0","9.99","nan","nan","nan","INTENSO Premium Line USB-Stick","8.99","nan","nan","nan"
"Tesco direct: Intenso 16GB Basic USB2.0 USB 2.0 Type-A Black Silver flash drive","7.68","nan","nan","nan","Intenso 16GB Basic USB2.0 - Pendrive / Memoria USB Mercado Actual Intenso","8.99","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"SONY MPE Dual Connection USB 3.1 Type-C &amp; A 16 GB (USM-16CA1)","20.99","nan","nan","nan","Sony USM16CA1 - USB-Flash-Laufwerk - 16 GB - USB 3.1 / USB Type-C","39.95","nan","nan","nan"
"SanDisk Extreme 16 GB USB-Flash-Laufwerk USB 3.0 bis zu 245 MB/Sek","nan","nan","nan","nan","Pami?? SANDISK EXTREME 16GB, Pami?ci przeno?ne","85.0","nan","nan","nan"
"SANDISK TARJETA 64 64GB ULTRA MICROSD 40MB/S UHS-1 MICROSD 260 (1409913) U3 KARTA ANGELIS SDHC LECTURA (1382993)","21.99","SANDISK","nan","nan","SANDISK karta 64 64GB Ultra MicroSD 40MB/s UHS-1 SDHC 260 (1409913) U3 Tarjeta Angelis microSD lectura (1382993)","17.95","SANDISK","nan","nan"
"Carte mémoire Sandisk MicroSDHC 16Go Sandisk Extreme Pro CL10 UHS-I 95MBs/633x Bulk/Mini Case (MK93587531)","41.16","nan","nan","nan","Karta SANDISK microSDHC 16GB Extreme Pro 95 MB/s, Karty pami?ci","159.0","nan","nan","nan"
"Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan"
"Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDXC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)","66.99","nan","nan","nan","Toshiba Exceria Pro N401 128GB SD Memory Card 95 MB/s 4K - THN-N401S1280E4","52.99","nan","nan","nan"
"Usb3.0 Key Machqx 32GB 5YWARR Sony Achat dans le rayon Clés USB Usb 3.0","54.59","nan","nan","nan","Sony Unidad Flash USB alta velocidad (32 GB) USM32GQX - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"Sandisk MicroSDHC 16 Gb EXTREME PRO | microSD | Memorie | Foto De Angelis","29.0","nan","nan","nan","SanDisk Extreme PRO microSDHC Minneskort 16 GB - Minneskort till mobil","379.0","nan","nan","nan"
"Kingston SDCIT/8GB microSDHC 8 GB UHS-I Class 10 Industrial Temperature Card + SD Adapter, Black","9.67","nan","nan","nan","Kingston SDCIT/8GB - Tarjeta de memoria microSDHC de 8 GB (UHS-I, Clase 10, temperatura industrial): Kingston: Amazon.es: Informática","14.21","nan","nan","nan"
"Sony SF16N4 Class 4 Standard 16GB SDHC-Speicherkarte","nan","nan","nan","nan","Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan"
"Toshiba Scheda di Memoria SDXC 128GB, Exceria, 90MB/s, Classe 10, U3","nan","nan","nan","nan","Karta TOSHIBA SDXC 128GB Exceria N302  UHS","219.0","Karta","nan","nan"
"INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB","7.99","nan","nan","nan","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan"
"Kingston HyperX Savage 512GB USB 3.0","949.0","nan","nan","nan","USB Flash Kingston HyperX Savage 512GB USB 3.1 ?erný/?ervený","6210.0","nan","nan","nan"
"Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar","29.24","nan","nan","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive. Llave USB. Interfaz de conexión : USB 3.0, MicroUSB. Capacidad (GB) : 32 GB. 5% de descuento permanente para Socios y envío gratis.","LEXAR Jumpdrive C20m 32GB","28.99","nan","nan","nan"
"Kingston SD kaart UHS-I 128GB","66.5","nan","nan","nan","Kingston - Flash-Speicherkarte - 128 GB - UHS Class 3 / Class10 -","79.95","nan","nan","nan"
"Toshiba SD-XPRO32UHS2 - Tarjeta de memoria de 32 GB","112.91","nan","nan","nan","Memoria Toshiba SDHC 32GB Exceria PRO UHS Clase 10","91.99","Toshiba","nan","nan"
"Kingston Technology SDA10/16GB 16GB UHS-I Ultimate Flash Card","9.95","nan","nan","nan","Kingston SDHC Class 10 UHS-I 16GB","24.99","nan","nan","nan"
"Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan","Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU","46.02","nan","nan","nan"
"SanDisk Scheda di Memoria MicroSDHC I 4 GB Classe 4","nan","nan","nan","nan","SanDisk Micro SDHC 4GB Class 4 Speicherkarte","nan","nan","nan","nan"
"sandisk sd usb2.0 select 256","21.99","Sandisk","nan","nan","Sandisk SD Usb2.0 Select 256","22.99","Sandisk","nan","nan"
"Lexar LJDS25-64GABEU JumpDrive S25 64Go USB 3.0 Flash Drive Violet","32.17","nan","nan","nan","Pendrive LEXAR Jumpdrive S25 64 GB","24.99","nan","nan","nan"
"Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green","16.33","nan","nan","nan","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"Memoria SDXC Transcend 64GB Ultimate UHS-II U3","118.99","nan","nan","nan","Transcend Ultimate series - carte mémoire flash - 64 Go - SDXC UHS-II","nan","nan","nan","nan"
"Pami?? LEXAR JumpDrive C20m 32 GB","87.9","Pami??","nan","nan","Lexar JumpDrive C20m 32GB micro-USB Flash Drive","19.28","nan","nan","nan"
"Kingston DataTraveler 101 Generación 2 (G2) - Memoria USB de 32 GB, morado, paquete abrefácil: Amazon.es: Informática","25.08","nan","nan","nan","Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601)","24.45","nan","nan","nan"
"Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan","Sony SD Card 16GB SD HC Class 4 bei","14.99","nan","nan","nan"
"Sandisk microSDHC (4GB)","5.99","Sandisk","nan","nan","SanDisk - carte mémoire flash - 4 Go - microSDHC","nan","nan","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","74.99","nan","nan","nan","Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 128 GB","66.41","nan","nan","nan"
"SONY PROFESSIONAL 64GB TYPE-C, 64 MEMÓRIAKÁRTYA CARD - - MINNESKORT, FÜR SD AVEC - 10 NEW","72.99","Sony","nan","nan","Sony Professional 64GB TYPE-C, 64 memóriakártya Card - - Minneskort, Für SD avec - 10 New","49.99","Sony","nan","nan"
"SanDisk SDHC 8GB Minneskort - Minneskort till kamera","99.0","nan","nan","nan","Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc","8.99","Carte","nan","nan"
"SanDisk memoria Micro-SDHC SF-G GB 16 Stick 60MBS 100MB/S GB, - (con","7.96","SanDisk","nan","nan","SANDISK MEMORIA MICRO-SDHC SF-G GB 16 STICK 60MBS 100MB/S GB, - (CON","7.99","SanDisk","nan","nan"
"Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive","8.03","nan","nan","nan","Intenso Basic Line USB 2.0 (16GB) USB-Speicherstick silber/schwarz","7.0","Intenso","nan","nan"
"Pen Drive TOSHIBA 128GB U202W Blanco","44.99","nan","nan","nan","Toshiba THN-U202W1280E4, 128 GB, 2.0, USB-Anschluss Typ A, Kappe, 8 g, Weiß","37.71","Toshiba","nan","nan"
"Lexar 32 GB 1400X Professional XQD CompactFlash Card","nan","nan","nan","nan","Lexar XQD 32GB X1400 PROFESSIONAL XQD +KUPON PREMIUM -50% na AB FOTOKSI??K? - Abfoto","329.0","nan","nan","nan"
"Intenso 3534490 - Memoria USB Llave USB DOODIGITAL Intenso","24.42","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.","Intenso 3534490 - Memoria USB Llave USB en Fnac.es","nan","nan","nan","nan"
"Tesco direct: Lexar JumpDrive S70 16GB USB Memory Flash Drive - (Burgundy) Small Blister","21.41","nan","nan","nan","LEXAR CLE USB JUMPDRIVE S70 16GB GRISE","10.9","nan","nan","nan"
"Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc","6.99","Carte","nan","nan","Sandisk SDHC 8GB SDHC-Speicherkarte","7.99","Sandisk","nan","nan"
"Lexar LJDS25-64GABEU JumpDrive S25 64Go USB 3.0 Flash Drive Violet","32.17","nan","nan","nan","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","34.9","nan","nan","nan"
"Sony - carte mémoire flash - 16 Go - SDHC","nan","nan","nan","nan","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"Tesco direct: PNY Attach 4 8GB USB 2.0 Type-A Black flash drive","nan","nan","nan","nan","PNY Attaché 4 8GB USB 2.0 Negro unidad flash USB - Pendrive / Memoria USB Infopavon PNY","9.99","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"SanDisk microSDHC 4GB Class 4 Speicherkarte (inkl. microSD zu SD Adapter)","nan","nan","nan","nan","SanDisk - flashgeheugenkaart - 4 GB - microSDHC\n","15.99","SanDisk","nan","SanDisk - flashgeheugenkaart - 4 GB - microSDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"Lexar LJDC20m-128BBEUK JumpDrive C20m micro-USB-Flash-Laufwerk 128GB","53.61","nan","nan","nan","Lexar LJDC20m-128BBEUK Clé USB 3.0 128 Go","65.27","nan","nan","nan"
"Tarjeta JumpDrive 64 32 GB G2 Class Drive Go USB 3 Packaging","57.8","nan","nan","nan","TARJETA 64 32 GB G2 CLASS DRIVE GO USB 3 PACKAGING","66.99","nan","nan","nan"
"INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan","Pendrive 4gb Usb2.0 Intenso Rainbow Negro","6.14","intenso","nan","nan"
"Memoria Lexar 633x Extreme 32GB+SD U3 USB-Stick, - 16 U3 mo/s +","42.99","Lexar","nan","nan","memoria lexar 633x extreme 32gb+sd u3 usb-stick, - 16 u3 mo/s +","43.99","Lexar","nan","nan"
"SANDISK EXTREME XQD A70 633X SDXC CARD 10 GO 90 - WARTO?CI THN-U302K0640MF MB/S,","29.99","SanDisk","nan","nan","SanDisk Extreme XQD A70 633x SDXC Card 10 Go 90 - warto?ci THN-U302K0640MF MB/s,","26.5","SanDisk","nan","nan"
"Sony Micro Vault MACH USM32GQX Drive","29.04","nan","nan","nan","Sony USM32GQX Noir,Sony - Rme New Média,USM32GQX/B","51.5","nan","nan","nan"
"Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar","29.24","nan","nan","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive. Llave USB. Interfaz de conexión : USB 3.0, MicroUSB. Capacidad (GB) : 32 GB. 5% de descuento permanente para Socios y envío gratis.","LEXAR USB-stick 32 GB (LJDC20M-32GBBEU)","34.99","nan","nan","nan"
"Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I","450.0","nan","nan","nan","Pam??ová karta Kingston SDHC 16GB UHS-I U1 (90R/45W)","399.0","nan","nan","nan"
"Sandisk Cruzer Glide 256 GB 256GB USB 2.0 Negro, Rojo unidad flash USB VIPDOMO Sandisk","74.87","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.","SanDisk Cruzer Glide Chiavetta USB 2.0 256 GB","108.99","nan","nan","nan"
"Pami?? LEXAR JumpDrive C20c (LJDC20C Pami?? LEXAR JumpDrive C20c (LJDC20C","339.99","Pami?? Pami??","nan","nan","Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU","39.68","nan","nan","nan"
"gb premium go 32gb avec sandisk card adapter 4gb extreme","nan","SanDisk","nan","nan","SanDisk EXTREME Go 32GB Gb Premium Card 4GB Adapter avec","nan","SanDisk","nan","nan"
"Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","6.35","nan","nan","nan","Clé USB Kingston Cl&amp;eacute; USB 16GB Kingston DT101 G2 - Sous Blister (MK483703403)","13.95","nan","nan","nan"
"Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan","Tesco direct: TOS-N302-128GB-SD 128GB Exceria SD Flash Card Speed Class 3","39.99","nan","nan","nan"
"Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive","8.03","nan","nan","nan","Intenso 16GB Basic USB2.0 - Pendrive / Memoria USB Mercado Actual Intenso","8.99","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
