,id,name,price,brand,NER,NER_TEXT,NER_TEXT_ASC,NER_TEXT_REV
62,1089779,"Samsung microSDXC PRO PRO Professional microSDHC Bianco Class anthrazit,Intenso,3521451 Minneskort, (4247892) Packaging",11.99,Samsung,"['samsung', 'microsdxc', 'pro', 'pro', 'professional', 'microsdhc', 'bianco', 'class', 'anthrazit', 'intenso,3521451', 'minneskort', '4247892', 'packaging']","samsung microsdxc pro pro professional microsdhc bianco class anthrazit intenso,3521451 minneskort 4247892 packaging","4247892 anthrazit bianco class intenso,3521451 microsdhc microsdxc minneskort packaging pro pro professional samsung","packaging 4247892 minneskort intenso,3521451 anthrazit class bianco microsdhc professional pro pro microsdxc samsung"
63,311540,"Kingston SDA3/128GB - Tarjeta de memoria SDHC/SDXC UHS-I U3, 128 GB velocidades 90R/80W",64.45,,"['kingston', 'sda3/128', 'gb', 'tarjeta', 'de', 'memoria', 'sdhc', 'sdxc', 'uhs', 'u3', '128', 'gb', 'velocidades', '90r/80w']",kingston sda3/128 gb tarjeta de memoria sdhc sdxc uhs u3 128 gb velocidades 90r/80w,128 90r/80w de gb gb kingston memoria sda3/128 sdhc sdxc tarjeta u3 uhs velocidades,90r/80w velocidades gb 128 u3 uhs sdxc sdhc memoria de tarjeta gb sda3/128 kingston
64,844030,tesco micro 64 pro sans mémoire pour,86.99,,"['tesco', 'micro', '64', 'pro', 'sans', 'mémoire', 'pour']",tesco micro 64 pro sans mémoire pour,64 micro mémoire pour pro sans tesco,pour mémoire sans pro 64 micro tesco
65,336140,SanDisk Cruzer Glide 256 GB USB-Flash-Laufwerk USB 2.0,87.92,,"['sandisk', 'cruzer', 'glide', '256', 'gb', 'usb', 'flash', 'laufwerk', 'usb', '2.0']",sandisk cruzer glide 256 gb usb flash laufwerk usb 2.0,2.0 256 cruzer flash gb glide laufwerk sandisk usb usb,2.0 usb laufwerk flash usb gb 256 glide cruzer sandisk
66,1040659,SanDisk LSDMI8GBBBEU300A Extreme Ultra - blau Card LSDMI16GBB1EU300A,126.99,SanDisk,"['sandisk', 'lsdmi8gbbbeu300a', 'extreme', 'ultra', 'blau', 'card', 'lsdmi16gbb1eu300a']",sandisk lsdmi8gbbbeu300a extreme ultra blau card lsdmi16gbb1eu300a,blau card extreme lsdmi16gbb1eu300a lsdmi8gbbbeu300a sandisk ultra,lsdmi16gbb1eu300a card blau ultra extreme lsdmi8gbbbeu300a sandisk
67,934163,Shop Samsung Galaxy A20 Dual SIM Black 32GB 4G LTE online in Egypt,2594.0,Samsung,"['shop', 'samsung', 'galaxy', 'a20', 'dual', 'sim', 'black', '32', 'gb', 'lte', 'online', 'egypt']",shop samsung galaxy a20 dual sim black 32 gb lte online egypt,32 a20 black dual egypt galaxy gb lte online samsung shop sim,egypt online lte gb 32 black sim dual a20 galaxy samsung shop
68,385301,"Lexar Extreme Cruzer 16 UHS-I/U3 512GB High USB velocidades flash adaptador, 32GB MB/sec, USB 10 allant",76.99,Lexar,"['lexar', 'extreme', 'cruzer', '16', 'uhs', 'u3', '512', 'gb', 'high', 'usb', 'velocidades', 'flash', 'adaptador', '32', 'gb', 'mb', 'sec', 'usb', '10', 'allant']",lexar extreme cruzer 16 uhs u3 512 gb high usb velocidades flash adaptador 32 gb mb sec usb 10 allant,10 16 32 512 adaptador allant cruzer extreme flash gb gb high lexar mb sec u3 uhs usb usb velocidades,allant 10 usb sec mb gb 32 adaptador flash velocidades usb high gb 512 u3 uhs 16 cruzer extreme lexar
69,729366,sandisk usb professional xc (niebieski) hasta classe (cl.4)+,17.99,Sandisk,"['sandisk', 'usb', 'professional', 'xc', 'niebieski', 'hasta', 'classe', 'cl.4)+']",sandisk usb professional xc niebieski hasta classe cl.4)+,cl.4)+ classe hasta niebieski professional sandisk usb xc,cl.4)+ classe hasta niebieski xc professional usb sandisk
70,164122,SanDisk Cruzer Glide 256 GB USB 2.0 Flash Drive,82.99,,"['sandisk', 'cruzer', 'glide', '256', 'gb', 'usb', '2.0', 'flash', 'drive']",sandisk cruzer glide 256 gb usb 2.0 flash drive,2.0 256 cruzer drive flash gb glide sandisk usb,drive flash 2.0 usb gb 256 glide cruzer sandisk
71,1196320,Lexar P20 128GB USB 3.0 JumpDrive - LJDP20-128CRBEU,108.9,,"['lexar', 'p20', '128', 'gb', 'usb', '3.0', 'jumpdrive', 'ljdp20', '128crbeu']",lexar p20 128 gb usb 3.0 jumpdrive ljdp20 128crbeu,128 128crbeu 3.0 gb jumpdrive lexar ljdp20 p20 usb,128crbeu ljdp20 jumpdrive 3.0 usb gb 128 p20 lexar
72,147746,KINGSTON HyperX Savage 512 GB,364.7,KINGSTON TECHNOLOGY,"['kingston', 'hyperx', 'savage', '512', 'gb']",kingston hyperx savage 512 gb,512 gb hyperx kingston savage,gb 512 savage hyperx kingston
73,786727,Kingston Carte Sd Professionnelles Sda10 256Gb Uhs-I Sdhc Sdxc Classe 10 - 256Go,,,"['kingston', 'carte', 'sd', 'professionnelles', 'sda10', '256gb', 'uhs', 'sdhc', 'sdxc', 'classe', '10', '256go']",kingston carte sd professionnelles sda10 256gb uhs sdhc sdxc classe 10 256go,10 256gb 256go carte classe kingston professionnelles sd sda10 sdhc sdxc uhs,256go 10 classe sdxc sdhc uhs 256gb sda10 professionnelles sd carte kingston
74,852267,"SONY SDXC SDXC SDHC 32GB, STATE ULTRA JUSQU\'À KAMERA 10 - USB LECTURA/380MB/S 10) CLASE JETZT",58.99,SONY,"['sony', 'sdxc', 'sdxc', 'sdhc', '32', 'gb', 'state', 'ultra', ""jusqu\\'à"", 'kamera', '10', 'usb', 'lectura/380mb', '10', 'clase', 'jetzt']",sony sdxc sdxc sdhc 32 gb state ultra jusqu\'à kamera 10 usb lectura/380mb 10 clase jetzt,10 10 32 clase gb jetzt jusqu\'à kamera lectura/380mb sdhc sdxc sdxc sony state ultra usb,jetzt clase 10 lectura/380mb usb 10 kamera jusqu\'à ultra state gb 32 sdhc sdxc sdxc sony
75,696619,Shop Samsung 32-Inch Flat HD LED TV Series 5 UA32N5000 Black online in Egypt,3199.0,Samsung,"['shop', 'samsung', '32', 'inch', 'flat', 'hd', 'led', 'tv', 'series', 'ua32n5000', 'black', 'online', 'egypt']",shop samsung 32 inch flat hd led tv series ua32n5000 black online egypt,32 black egypt flat hd inch led online samsung series shop tv ua32n5000,egypt online black ua32n5000 series tv led hd flat inch 32 samsung shop
76,966955,Kingston Data Traveler I G4 64GB USB 3.0,89.99,,"['kingston', 'data', 'traveler', 'g4', '64', 'gb', 'usb', '3.0']",kingston data traveler g4 64 gb usb 3.0,3.0 64 data g4 gb kingston traveler usb,3.0 usb gb 64 g4 traveler data kingston
77,655666,Shop Samsung Galaxy A10 Dual SIM Blue 32GB 4G LTE online in Egypt,1999.0,Samsung,"['shop', 'samsung', 'galaxy', 'a10', 'dual', 'sim', 'blue', '32', 'gb', 'lte', 'online', 'egypt']",shop samsung galaxy a10 dual sim blue 32 gb lte online egypt,32 a10 blue dual egypt galaxy gb lte online samsung shop sim,egypt online lte gb 32 blue sim dual a10 galaxy samsung shop
78,1065269,SONY DE - GO SPEED 3.0 -,5.99,SONY,"['sony', 'de', 'speed', '3.0']",sony de speed 3.0,3.0 de sony speed,3.0 speed de sony
79,516406,Karta Ultra SD 128gb USB 2000x SD Class SD,25.57,,"['karta', 'ultra', 'sd', '128', 'gb', 'usb', '2000x', 'sd', 'class', 'sd']",karta ultra sd 128 gb usb 2000x sd class sd,128 2000x class gb karta sd sd sd ultra usb,sd class sd 2000x usb gb 128 sd ultra karta
80,287032,TO - 16 [FRUSTFREIE SERIE CL-10 SANDISK MICRO SDXC USB NOIR | THN-N401S0160E4 MEMORY,280.99,Sandisk,"['16', 'frustfreie', 'serie', 'cl-10', 'sandisk', 'micro', 'sdxc', 'usb', 'noir', 'thn', 'n401s0160e4', 'memory']",16 frustfreie serie cl-10 sandisk micro sdxc usb noir thn n401s0160e4 memory,16 cl-10 frustfreie memory micro n401s0160e4 noir sandisk sdxc serie thn usb,memory n401s0160e4 thn noir usb sdxc micro sandisk cl-10 serie frustfreie 16
81,172345,Pendrive SANDISK Go Tarjeta flash 3.0 3.0 CL Pami?ci UHS-IUS con Type /,90.9,SANDISK,"['pendrive', 'sandisk', 'tarjeta', 'flash', '3.0', '3.0', 'cl', 'pami?ci', 'uhs', 'ius', 'con', 'type']",pendrive sandisk tarjeta flash 3.0 3.0 cl pami?ci uhs ius con type,3.0 3.0 cl con flash ius pami?ci pendrive sandisk tarjeta type uhs,type con ius uhs pami?ci cl 3.0 3.0 flash tarjeta sandisk pendrive
82,467265,"TOSHIBA Exceria Pro N401 , 32 GB",35.99,,"['toshiba', 'exceria', 'pro', 'n401', '32', 'gb']",toshiba exceria pro n401 32 gb,32 exceria gb n401 pro toshiba,gb 32 n401 pro exceria toshiba
83,393540,CLÉ - ULTRA HC 48MB 10 SMARTPHONE PAMI?CI,40.99,,"['clé', 'ultra', 'hc', '48', 'mb', '10', 'smartphone', 'pami?ci']",clé ultra hc 48 mb 10 smartphone pami?ci,10 48 clé hc mb pami?ci smartphone ultra,pami?ci smartphone 10 mb 48 hc ultra clé
84,270661,SANDISK SDXC MICROSDHC 94MB UHS-1 | GB -,339.99,SanDisk,"['sandisk', 'sdxc', 'microsdhc', '94', 'mb', 'uhs-1', 'gb']",sandisk sdxc microsdhc 94 mb uhs-1 gb,94 gb mb microsdhc sandisk sdxc uhs-1,gb uhs-1 mb 94 microsdhc sdxc sandisk
85,155976,"PENDRIVE MICRO EXTREME USB CARD - GB MICROSDXC TAPA, MEMORY NEGRO, FLASH MEMORIA",423.99,,"['pendrive', 'micro', 'extreme', 'usb', 'card', 'gb', 'microsdxc', 'tapa', 'memory', 'negro', 'flash', 'memoria']",pendrive micro extreme usb card gb microsdxc tapa memory negro flash memoria,card extreme flash gb memoria memory micro microsdxc negro pendrive tapa usb,memoria flash negro memory tapa microsdxc gb card usb extreme micro pendrive
86,1130824,Pami?? LEXAR JumpDrive C20m (LJDC20M Pami?? LEXAR JumpDrive C20m (LJDC20M,274.99,Pami?? Pami??,"['pami', 'lexar', 'jumpdrive', 'c20', 'ljdc20', 'pami', 'lexar', 'jumpdrive', 'c20', 'ljdc20']",pami lexar jumpdrive c20 ljdc20 pami lexar jumpdrive c20 ljdc20,c20 c20 jumpdrive jumpdrive lexar lexar ljdc20 ljdc20 pami pami,ljdc20 c20 jumpdrive lexar pami ljdc20 c20 jumpdrive lexar pami
87,1130826,"Carte SDSDXVE Plus 64GB Achat SD dual gelb | U3 10, my?l? de na SDCA3, ffp",76.99,,"['carte', 'sdsdxve', 'plus', '64', 'gb', 'achat', 'sd', 'dual', 'gelb', 'u3', '10', 'my?l', 'de', 'na', 'sdca3', 'ffp']",carte sdsdxve plus 64 gb achat sd dual gelb u3 10 my?l de na sdca3 ffp,10 64 achat carte de dual ffp gb gelb my?l na plus sd sdca3 sdsdxve u3,ffp sdca3 na de my?l 10 u3 gelb dual sd achat gb 64 plus sdsdxve carte
88,581962,Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g,26.48,Accessoires,"['accessoires', 'montres', 'bracelets', 'connectés', 'sandisk', 'ultra', 'android', 'microsdhc', '32']",accessoires montres bracelets connectés sandisk ultra android microsdhc 32,32 accessoires android bracelets connectés microsdhc montres sandisk ultra,32 microsdhc android ultra sandisk connectés bracelets montres accessoires
89,672083,SONY MICRO SDXC U3 300X 3.0 CARD ADAPTER - PENDRIVE,4.99,Sony,"['sony', 'micro', 'sdxc', 'u3', '300x', '3.0', 'card', 'adapter', 'pendrive']",sony micro sdxc u3 300x 3.0 card adapter pendrive,3.0 300x adapter card micro pendrive sdxc sony u3,pendrive adapter card 3.0 300x u3 sdxc micro sony
90,885085,Kingston Data Traveler 101 G2 Chiavetta USB Flash Drive 16 GB,,,"['kingston', 'data', 'traveler', '101', 'g2', 'chiavetta', 'usb', 'flash', 'drive', '16', 'gb']",kingston data traveler 101 g2 chiavetta usb flash drive 16 gb,101 16 chiavetta data drive flash g2 gb kingston traveler usb,gb 16 drive flash usb chiavetta g2 101 traveler data kingston
91,991583,"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD",74.99,,"['carte', 'mémoire', 'microsdhc', 'sandisk', 'ultra', 'plus', '128', 'classe', '10', 'vitesse', 'de', 'lecture', 'allant', ""jusqu'à"", '80', 'mo', 'adaptateur', 'sd']",carte mémoire microsdhc sandisk ultra plus 128 classe 10 vitesse de lecture allant jusqu'à 80 mo adaptateur sd,10 128 80 adaptateur allant carte classe de jusqu'à lecture microsdhc mo mémoire plus sandisk sd ultra vitesse,sd adaptateur mo 80 jusqu'à allant lecture de vitesse 10 classe 128 plus ultra sandisk microsdhc mémoire carte
92,311651,Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,43.75,,"['lexar', 'jumpdrive', 'c20', '128', 'gb', 'micro', 'usb', 'flash', 'drive']",lexar jumpdrive c20 128 gb micro usb flash drive,128 c20 drive flash gb jumpdrive lexar micro usb,drive flash usb micro gb 128 c20 jumpdrive lexar
93,106852,Carte Mémoire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD\n,27.04,Carte,"['carte', 'mémoire', 'sandisk', 'ultra', 'plus', 'microsdhc', '32go', '80mo', 'seconde', 'uhs', 'avec', 'adaptateur', 'sd\\n']",carte mémoire sandisk ultra plus microsdhc 32go 80mo seconde uhs avec adaptateur sd\n,32go 80mo adaptateur avec carte microsdhc mémoire plus sandisk sd\n seconde uhs ultra,sd\n adaptateur avec uhs seconde 80mo 32go microsdhc plus ultra sandisk mémoire carte
94,450924,UHS-I memoria THN-N101K0160E6 Noir GB Data 3.0 Micro flash U3 Sandisk 1) 10,,Sandisk,"['uhs', 'memoria', 'thn', 'n101k0160e6', 'noir', 'gb', 'data', '3.0', 'micro', 'flash', 'u3', 'sandisk', '10']",uhs memoria thn n101k0160e6 noir gb data 3.0 micro flash u3 sandisk 10,10 3.0 data flash gb memoria micro n101k0160e6 noir sandisk thn u3 uhs,10 sandisk u3 flash micro 3.0 data gb noir n101k0160e6 thn memoria uhs
95,614766,sdisk usb ultra line 16gb ) speicherkarte 256go 3.0 32 100,56.99,,"['sdisk', 'usb', 'ultra', 'line', '16', 'gb', 'speicherkarte', '256go', '3.0', '32', '100']",sdisk usb ultra line 16 gb speicherkarte 256go 3.0 32 100,100 16 256go 3.0 32 gb line sdisk speicherkarte ultra usb,100 32 3.0 256go speicherkarte gb 16 line ultra usb sdisk
96,672110,"Sandisk Extreme SR16UXA, Micro adaptador Card adaptador Speicherkarte 1 94 de Usb De",29.98,Sandisk,"['sandisk', 'extreme', 'sr16uxa', 'micro', 'adaptador', 'card', 'adaptador', 'speicherkarte', '94', 'de', 'usb', 'de']",sandisk extreme sr16uxa micro adaptador card adaptador speicherkarte 94 de usb de,94 adaptador adaptador card de de extreme micro sandisk speicherkarte sr16uxa usb,de usb de 94 speicherkarte adaptador card adaptador micro sr16uxa extreme sandisk
97,680302,"Karta SANDISK SDHC 8GB, Karty pami?ci",19.99,,"['karta', 'sandisk', 'sdhc', 'gb', 'karty', 'pami?ci']",karta sandisk sdhc gb karty pami?ci,gb karta karty pami?ci sandisk sdhc,pami?ci karty gb sdhc sandisk karta
98,24946,SanDisk SDHC SDCS 64 32 128 USB Card 64go Class (LSDMI32GCBEU1000R),,SanDisk,"['sandisk', 'sdhc', 'sdcs', '64', '32', '128', 'usb', 'card', '64go', 'class', 'lsdmi32gcbeu1000r']",sandisk sdhc sdcs 64 32 128 usb card 64go class lsdmi32gcbeu1000r,128 32 64 64go card class lsdmi32gcbeu1000r sandisk sdcs sdhc usb,lsdmi32gcbeu1000r class 64go card usb 128 32 64 sdcs sdhc sandisk
99,860539,Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU,,,"['lexar', 'jumpdrive', 's70', 'clé', 'usb', '2.0', '16', 'gris', 'ljds70', '16gabeu']",lexar jumpdrive s70 clé usb 2.0 16 gris ljds70 16gabeu,16 16gabeu 2.0 clé gris jumpdrive lexar ljds70 s70 usb,16gabeu ljds70 gris 16 2.0 usb clé s70 jumpdrive lexar
100,1073537,Tesco USB - 3.0 UHS-I - Card 533x da A1 EXTREME,,,"['tesco', 'usb', '3.0', 'uhs', 'card', '533x', 'da', 'a1', 'extreme']",tesco usb 3.0 uhs card 533x da a1 extreme,3.0 533x a1 card da extreme tesco uhs usb,extreme a1 da 533x card uhs 3.0 usb tesco
101,1114502,Lexar direct: Blade™ Mémoire Professional Stick 64GO+READ 64GB - microSDHC - /,549.0,Lexar,"['lexar', 'direct', 'blade', 'mémoire', 'professional', 'stick', '64go+read', '64', 'gb', 'microsdhc']",lexar direct blade mémoire professional stick 64go+read 64 gb microsdhc,64 64go+read blade direct gb lexar microsdhc mémoire professional stick,microsdhc gb 64 64go+read stick professional mémoire blade direct lexar
102,115085,Carte Mémoire Sandisk ultra PLUS MicroSDXC 64Go 80Mo/seconde UHS-I avec adaptateur SD\n,50.04,Carte,"['carte', 'mémoire', 'sandisk', 'ultra', 'plus', 'microsdxc', '64go', '80mo', 'seconde', 'uhs', 'avec', 'adaptateur', 'sd\\n']",carte mémoire sandisk ultra plus microsdxc 64go 80mo seconde uhs avec adaptateur sd\n,64go 80mo adaptateur avec carte microsdxc mémoire plus sandisk sd\n seconde uhs ultra,sd\n adaptateur avec uhs seconde 80mo 64go microsdxc plus ultra sandisk mémoire carte
103,418195,Kingston DataTraveler DT101G2 32GB USB-Stick USB 2.0 lila,,,"['kingston', 'datatraveler', 'dt101g2', '32', 'gb', 'usb', 'stick', 'usb', '2.0', 'lila']",kingston datatraveler dt101g2 32 gb usb stick usb 2.0 lila,2.0 32 datatraveler dt101g2 gb kingston lila stick usb usb,lila 2.0 usb stick usb gb 32 dt101g2 datatraveler kingston
104,180628,PNY Attaché 4,17.35,PNY TECHNOLOGIES,"['pny', 'attaché']",pny attaché,attaché pny,attaché pny
105,237975,"Shop EXCERIA 32GB 64GB U3 Otg - 10, GB, Weiß",4.99,,"['shop', 'exceria', '32', 'gb', '64', 'gb', 'u3', 'otg', '10', 'gb', 'weiß']",shop exceria 32 gb 64 gb u3 otg 10 gb weiß,10 32 64 exceria gb gb gb otg shop u3 weiß,weiß gb 10 otg u3 gb 64 gb 32 exceria shop
106,786844,"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)",13.92,,"['clé', 'usb', 'lexar', '32', 'gb', 'jumpdrive', 'v30', '32go', 'usb', '2.0', 'type', 'vert', 'blanc', 'lecteur', 'usb', 'flash', 'mk1344856649']",clé usb lexar 32 gb jumpdrive v30 32go usb 2.0 type vert blanc lecteur usb flash mk1344856649,2.0 32 32go blanc clé flash gb jumpdrive lecteur lexar mk1344856649 type usb usb usb v30 vert,mk1344856649 flash usb lecteur blanc vert type 2.0 usb 32go v30 jumpdrive gb 32 lexar usb clé
107,164255,Toshiba SD-XPRO32UHS2 - Tarjeta de memoria de 32 GB,112.91,,"['toshiba', 'sd', 'xpro32uhs2', 'tarjeta', 'de', 'memoria', 'de', '32', 'gb']",toshiba sd xpro32uhs2 tarjeta de memoria de 32 gb,32 de de gb memoria sd tarjeta toshiba xpro32uhs2,gb 32 de memoria de tarjeta xpro32uhs2 sd toshiba
108,795041,Achat MICRO SD EVO PLUS Classe 10 - 16 Go Samsung dans le rayon Carte Micro SD,19.99,,"['achat', 'micro', 'sd', 'evo', 'plus', 'classe', '10', '16', 'samsung', 'dans', 'le', 'rayon', 'carte', 'micro', 'sd']",achat micro sd evo plus classe 10 16 samsung dans le rayon carte micro sd,10 16 achat carte classe dans evo le micro micro plus rayon samsung sd sd,sd micro carte rayon le dans samsung 16 10 classe plus evo sd micro achat
109,836001,Toshiba THN-U202L0080E4 Memoria USB portatile,,,"['toshiba', 'thn', 'u202l0080e4', 'memoria', 'usb', 'portatile']",toshiba thn u202l0080e4 memoria usb portatile,memoria portatile thn toshiba u202l0080e4 usb,portatile usb memoria u202l0080e4 thn toshiba
110,631205,Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey (Pack of Two),23.99,,"['lexar', 'professional', 'jumpdrive', 's70', '16', 'gb', 'usb', '2.0', 'retractable', 'design', 'flash', 'drive', 'memory', 'stick', 'grey', 'pack']",lexar professional jumpdrive s70 16 gb usb 2.0 retractable design flash drive memory stick grey pack,16 2.0 design drive flash gb grey jumpdrive lexar memory pack professional retractable s70 stick usb,pack grey stick memory drive flash design retractable 2.0 usb gb 16 s70 jumpdrive professional lexar
111,819627,Pam??ová karta Kingston MicroSDHC 8GB UHS-I U1 (45R/10W) + adapter,197.0,,"['pam??ová', 'karta', 'kingston', 'microsdhc', 'gb', 'uhs', 'u1', '45r/10w', 'adapter']",pam??ová karta kingston microsdhc gb uhs u1 45r/10w adapter,45r/10w adapter gb karta kingston microsdhc pam??ová u1 uhs,adapter 45r/10w u1 uhs gb microsdhc kingston karta pam??ová
112,82351,Tesco direct: Lexar JumpDrive V30 16 GB USB 2.0 Flash Drive - Teal,10.13,,"['tesco', 'direct', 'lexar', 'jumpdrive', 'v30', '16', 'gb', 'usb', '2.0', 'flash', 'drive', 'teal']",tesco direct lexar jumpdrive v30 16 gb usb 2.0 flash drive teal,16 2.0 direct drive flash gb jumpdrive lexar teal tesco usb v30,teal drive flash 2.0 usb gb 16 v30 jumpdrive lexar direct tesco
113,172465,"Carte - Memoria DataTraveler 32 Class - microSDHC - up File U3, ?erná",17.29,,"['carte', 'memoria', 'datatraveler', '32', 'class', 'microsdhc', 'file', 'u3', 'erná']",carte memoria datatraveler 32 class microsdhc file u3 erná,32 carte class datatraveler erná file memoria microsdhc u3,erná u3 file microsdhc class 32 datatraveler memoria carte
114,1073591,SDCA3/16GB 16GB Micro SDHC UHS-I speed class 3 (U3) 90R/80W,24.9,,"['sdca3/16', 'gb', '16', 'gb', 'micro', 'sdhc', 'uhs', 'speed', 'class', 'u3', '90r/80w']",sdca3/16 gb 16 gb micro sdhc uhs speed class u3 90r/80w,16 90r/80w class gb gb micro sdca3/16 sdhc speed u3 uhs,90r/80w u3 class speed uhs sdhc micro gb 16 gb sdca3/16
115,1180088,Carte mémoire Sony CARTE SDHC 8Go 40 Mo/s (MK935595673),16.05,,"['carte', 'mémoire', 'sony', 'carte', 'sdhc', '8go', '40', 'mo', 'mk935595673']",carte mémoire sony carte sdhc 8go 40 mo mk935595673,40 8go carte carte mk935595673 mo mémoire sdhc sony,mk935595673 mo 40 8go sdhc carte sony mémoire carte
116,65978,SanDisk USB-stick SDSQUAR-128G-GN6MA Ultra USB sdhc flashgeheugen USB - - Silver GB blister Amazon.de 10) hasta,39.99,SanDisk,"['sandisk', 'usb', 'stick', 'sdsquar-128g', 'gn6ma', 'ultra', 'usb', 'sdhc', 'flashgeheugen', 'usb', 'silver', 'gb', 'blister', 'amazon.de', '10', 'hasta']",sandisk usb stick sdsquar-128g gn6ma ultra usb sdhc flashgeheugen usb silver gb blister amazon.de 10 hasta,10 amazon.de blister flashgeheugen gb gn6ma hasta sandisk sdhc sdsquar-128g silver stick ultra usb usb usb,hasta 10 amazon.de blister gb silver usb flashgeheugen sdhc usb ultra gn6ma sdsquar-128g stick usb sandisk
117,451008,SanDisk EXCERIA Glide - U302 Go! Azul 32GB flash Minneskort - UHS-I U3 Type,35.53,SanDisk,"['sandisk', 'exceria', 'glide', 'u302', 'azul', '32', 'gb', 'flash', 'minneskort', 'uhs', 'u3', 'type']",sandisk exceria glide u302 azul 32 gb flash minneskort uhs u3 type,32 azul exceria flash gb glide minneskort sandisk type u3 u302 uhs,type u3 uhs minneskort flash gb 32 azul u302 glide exceria sandisk
