,id,name,price,brand,description,category,NER,NER_TEXT,NER_TEXT_REV,NER_TEXT_MID
78,1065269,SONY DE - GO SPEED 3.0 -,5.99,SONY,,,"['de', 'sony', 'speed']",de sony speed,speed sony de,
79,516406,Karta Ultra SD 128gb USB 2000x SD Class SD,25.57,,,,"['class', 'gb', 'karta', 'sd', 'ultra', 'usb']",class gb karta sd ultra usb,usb ultra sd karta gb class,karta sd
80,287032,TO - 16 [FRUSTFREIE SERIE CL-10 SANDISK MICRO SDXC USB NOIR | THN-N401S0160E4 MEMORY,280.99,Sandisk,,,"['cl-10', 'frustfreie', 'memory', 'micro', 'n401s0160e4', 'noir', 'sandisk', 'sdxc', 'serie', 'thn', 'usb']",cl-10 frustfreie memory micro n401s0160e4 noir sandisk sdxc serie thn usb,usb thn serie sdxc sandisk noir n401s0160e4 micro memory frustfreie cl-10,micro n401s0160e4 noir sandisk
81,172345,Pendrive SANDISK Go Tarjeta flash 3.0 3.0 CL Pami?ci UHS-IUS con Type /,90.9,SANDISK,,,"['cl', 'con', 'flash', 'ius', 'pami?ci', 'pendrive', 'sandisk', 'tarjeta', 'type', 'uhs']",cl con flash ius pami?ci pendrive sandisk tarjeta type uhs,uhs type tarjeta sandisk pendrive pami?ci ius flash con cl,ius pami?ci pendrive sandisk
82,467265,"TOSHIBA Exceria Pro N401 , 32 GB",35.99,,,,"['exceria', 'gb', 'n401', 'pro', 'toshiba']",exceria gb n401 pro toshiba,toshiba pro n401 gb exceria,gb n401
83,393540,CLÉ - ULTRA HC 48MB 10 SMARTPHONE PAMI?CI,40.99,,,,"['clé', 'hc', 'mb', 'pami?ci', 'smartphone', 'ultra']",clé hc mb pami?ci smartphone ultra,ultra smartphone pami?ci mb hc clé,mb pami?ci
84,270661,SANDISK SDXC MICROSDHC 94MB UHS-1 | GB -,339.99,SanDisk,,,"['gb', 'mb', 'microsdhc', 'sandisk', 'sdxc', 'uhs-1']",gb mb microsdhc sandisk sdxc uhs-1,uhs-1 sdxc sandisk microsdhc mb gb,microsdhc sandisk
85,155976,"PENDRIVE MICRO EXTREME USB CARD - GB MICROSDXC TAPA, MEMORY NEGRO, FLASH MEMORIA",423.99,,,,"['card', 'extreme', 'flash', 'gb', 'memoria', 'memory', 'micro', 'microsdxc', 'negro', 'pendrive', 'tapa', 'usb']",card extreme flash gb memoria memory micro microsdxc negro pendrive tapa usb,usb tapa pendrive negro microsdxc micro memory memoria gb flash extreme card,memoria memory micro microsdxc
86,1130824,Pami?? LEXAR JumpDrive C20m (LJDC20M Pami?? LEXAR JumpDrive C20m (LJDC20M,274.99,Pami?? Pami??,,,"['c20', 'jumpdrive', 'lexar', 'ljdc20', 'm', 'pami']",c20 jumpdrive lexar ljdc20 m pami,pami m ljdc20 lexar jumpdrive c20,lexar ljdc20
87,1130826,"Carte SDSDXVE Plus 64GB Achat SD dual gelb | U3 10, my?l? de na SDCA3, ffp",76.99,,,,"['achat', 'carte', 'de', 'dual', 'ffp', 'gb', 'gelb', 'my?l', 'na', 'plus', 'sd', 'sdca3', 'sdsdxve', 'u3']",achat carte de dual ffp gb gelb my?l na plus sd sdca3 sdsdxve u3,u3 sdsdxve sdca3 sd plus na my?l gelb gb ffp dual de carte achat,gb gelb my?l na
88,581962,Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g,26.48,Accessoires,,,"['accessoires', 'android', 'bracelets', 'connectés', 'g', 'microsdhc', 'montres', 'sandisk', 'ultra']",accessoires android bracelets connectés g microsdhc montres sandisk ultra,ultra sandisk montres microsdhc g connectés bracelets android accessoires,connectés g
89,672083,SONY MICRO SDXC U3 300X 3.0 CARD ADAPTER - PENDRIVE,4.99,Sony,,,"['adapter', 'card', 'micro', 'pendrive', 'sdxc', 'sony', 'u3']",adapter card micro pendrive sdxc sony u3,u3 sony sdxc pendrive micro card adapter,micro pendrive
90,885085,Kingston Data Traveler 101 G2 Chiavetta USB Flash Drive 16 GB,,,,,"['chiavetta', 'data', 'drive', 'flash', 'g2', 'gb', 'kingston', 'traveler', 'usb']",chiavetta data drive flash g2 gb kingston traveler usb,usb traveler kingston gb g2 flash drive data chiavetta,flash g2
91,991583,"Carte Mémoire microSDHC SanDisk Ultra Plus 128 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD",74.99,,,,"['adaptateur', 'allant', 'carte', 'classe', 'de', ""jusqu'à"", 'lecture', 'microsdhc', 'mo', 'mémoire', 'plus', 's', 'sandisk', 'sd', 'ultra', 'vitesse']",adaptateur allant carte classe de jusqu'à lecture microsdhc mo mémoire plus s sandisk sd ultra vitesse,vitesse ultra sd sandisk s plus mémoire mo microsdhc lecture jusqu'à de classe carte allant adaptateur,jusqu'à lecture microsdhc mo mémoire plus
92,311651,Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,43.75,,,,"['c20', 'drive', 'flash', 'gb', 'jumpdrive', 'lexar', 'm', 'micro', 'usb']",c20 drive flash gb jumpdrive lexar m micro usb,usb micro m lexar jumpdrive gb flash drive c20,gb jumpdrive
93,106852,Carte Mémoire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD\n,27.04,Carte,Carte Mémoire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD. Carte mémoire micro SD. Capacité de stockage : 32 Go. Remise de 5% pour les adhérents.,,"['adaptateur', 'avec', 'carte', 'microsdhc', 'mémoire', 'plus', 'sandisk', 'sd\\n', 'seconde', 'uhs', 'ultra']",adaptateur avec carte microsdhc mémoire plus sandisk sd\n seconde uhs ultra,ultra uhs seconde sd\n sandisk plus mémoire microsdhc carte avec adaptateur,microsdhc mémoire plus sandisk
94,450924,UHS-I memoria THN-N101K0160E6 Noir GB Data 3.0 Micro flash U3 Sandisk 1) 10,,Sandisk,,,"['data', 'flash', 'gb', 'memoria', 'micro', 'n101k0160e6', 'noir', 'sandisk', 'thn', 'u3', 'uhs']",data flash gb memoria micro n101k0160e6 noir sandisk thn u3 uhs,uhs u3 thn sandisk noir n101k0160e6 micro memoria gb flash data,memoria micro n101k0160e6 noir
95,614766,sdisk usb ultra line 16gb ) speicherkarte 256go 3.0 32 100,56.99,,,,"['gb', 'line', 'sdisk', 'speicherkarte', 'ultra', 'usb']",gb line sdisk speicherkarte ultra usb,usb ultra speicherkarte sdisk line gb,sdisk speicherkarte
96,672110,"Sandisk Extreme SR16UXA, Micro adaptador Card adaptador Speicherkarte 1 94 de Usb De",29.98,Sandisk,,,"['adaptador', 'card', 'de', 'extreme', 'micro', 'sandisk', 'speicherkarte', 'sr16uxa', 'usb']",adaptador card de extreme micro sandisk speicherkarte sr16uxa usb,usb sr16uxa speicherkarte sandisk micro extreme de card adaptador,extreme micro
97,680302,"Karta SANDISK SDHC 8GB, Karty pami?ci",19.99,,,,"['gb', 'karta', 'karty', 'pami?ci', 'sandisk', 'sdhc']",gb karta karty pami?ci sandisk sdhc,sdhc sandisk pami?ci karty karta gb,karty pami?ci
98,24946,SanDisk SDHC SDCS 64 32 128 USB Card 64go Class (LSDMI32GCBEU1000R),,SanDisk,,,"['card', 'class', 'lsdmi32gcbeu1000r', 'sandisk', 'sdcs', 'sdhc', 'usb']",card class lsdmi32gcbeu1000r sandisk sdcs sdhc usb,usb sdhc sdcs sandisk lsdmi32gcbeu1000r class card,lsdmi32gcbeu1000r sandisk
99,860539,Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU,,,,,"['clé', 'gris', 'jumpdrive', 'lexar', 'ljds70', 's70', 'usb']",clé gris jumpdrive lexar ljds70 s70 usb,usb s70 ljds70 lexar jumpdrive gris clé,jumpdrive lexar
100,1073537,Tesco USB - 3.0 UHS-I - Card 533x da A1 EXTREME,,,,,"['a1', 'card', 'da', 'extreme', 'tesco', 'uhs', 'usb']",a1 card da extreme tesco uhs usb,usb uhs tesco extreme da card a1,da extreme
101,1114502,Lexar direct: Blade™ Mémoire Professional Stick 64GO+READ 64GB - microSDHC - /,549.0,Lexar,,,"['blade', 'direct', 'gb', 'lexar', 'microsdhc', 'mémoire', 'professional', 'stick']",blade direct gb lexar microsdhc mémoire professional stick,stick professional mémoire microsdhc lexar gb direct blade,lexar microsdhc
102,115085,Carte Mémoire Sandisk ultra PLUS MicroSDXC 64Go 80Mo/seconde UHS-I avec adaptateur SD\n,50.04,Carte,Carte Mémoire Sandisk ultra PLUS MicroSDXC 64Go 80Mo/seconde UHS-I avec adaptateur SD. Carte mémoire micro SD. Capacité de stockage : 64 Go. Remise de 5% pour les adhérents.,,"['adaptateur', 'avec', 'carte', 'microsdxc', 'mémoire', 'plus', 'sandisk', 'sd\\n', 'seconde', 'uhs', 'ultra']",adaptateur avec carte microsdxc mémoire plus sandisk sd\n seconde uhs ultra,ultra uhs seconde sd\n sandisk plus mémoire microsdxc carte avec adaptateur,microsdxc mémoire plus sandisk
103,418195,Kingston DataTraveler DT101G2 32GB USB-Stick USB 2.0 lila,,,,,"['datatraveler', 'dt101g2', 'gb', 'kingston', 'lila', 'stick', 'usb']",datatraveler dt101g2 gb kingston lila stick usb,usb stick lila kingston gb dt101g2 datatraveler,gb kingston
104,180628,PNY Attaché 4,17.35,PNY TECHNOLOGIES,,,"['attaché', 'pny']",attaché pny,pny attaché,
105,237975,"Shop EXCERIA 32GB 64GB U3 Otg - 10, GB, Weiß",4.99,,,,"['exceria', 'gb', 'otg', 'shop', 'u3', 'weiß']",exceria gb otg shop u3 weiß,weiß u3 shop otg gb exceria,otg shop
106,786844,"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)",13.92,,,,"['blanc', 'clé', 'flash', 'gb', 'jumpdrive', 'lecteur', 'lexar', 'mk1344856649', 'type', 'usb', 'v30', 'vert']",blanc clé flash gb jumpdrive lecteur lexar mk1344856649 type usb v30 vert,vert v30 usb type mk1344856649 lexar lecteur jumpdrive gb flash clé blanc,jumpdrive lecteur lexar mk1344856649
107,164255,Toshiba SD-XPRO32UHS2 - Tarjeta de memoria de 32 GB,112.91,,,,"['de', 'gb', 'memoria', 'sd', 'tarjeta', 'toshiba', 'xpro32uhs2']",de gb memoria sd tarjeta toshiba xpro32uhs2,xpro32uhs2 toshiba tarjeta sd memoria gb de,memoria sd
108,795041,Achat MICRO SD EVO PLUS Classe 10 - 16 Go Samsung dans le rayon Carte Micro SD,19.99,,,,"['achat', 'carte', 'classe', 'dans', 'evo', 'le', 'micro', 'plus', 'rayon', 'samsung', 'sd']",achat carte classe dans evo le micro plus rayon samsung sd,sd samsung rayon plus micro le evo dans classe carte achat,dans evo le micro
109,836001,Toshiba THN-U202L0080E4 Memoria USB portatile,,,,,"['memoria', 'portatile', 'thn', 'toshiba', 'u202l0080e4', 'usb']",memoria portatile thn toshiba u202l0080e4 usb,usb u202l0080e4 toshiba thn portatile memoria,thn toshiba
110,631205,Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey (Pack of Two),23.99,,,,"['design', 'drive', 'flash', 'gb', 'grey', 'jumpdrive', 'lexar', 'memory', 'pack', 'professional', 'retractable', 's70', 'stick', 'usb']",design drive flash gb grey jumpdrive lexar memory pack professional retractable s70 stick usb,usb stick s70 retractable professional pack memory lexar jumpdrive grey gb flash drive design,jumpdrive lexar memory pack
111,819627,Pam??ová karta Kingston MicroSDHC 8GB UHS-I U1 (45R/10W) + adapter,197.0,,,,"['adapter', 'gb', 'karta', 'kingston', 'microsdhc', 'pam??ová', 'u1', 'uhs']",adapter gb karta kingston microsdhc pam??ová u1 uhs,uhs u1 pam??ová microsdhc kingston karta gb adapter,kingston microsdhc
112,82351,Tesco direct: Lexar JumpDrive V30 16 GB USB 2.0 Flash Drive - Teal,10.13,,,,"['direct', 'drive', 'flash', 'gb', 'jumpdrive', 'lexar', 'teal', 'tesco', 'usb', 'v30']",direct drive flash gb jumpdrive lexar teal tesco usb v30,v30 usb tesco teal lexar jumpdrive gb flash drive direct,gb jumpdrive lexar teal
113,172465,"Carte - Memoria DataTraveler 32 Class - microSDHC - up File U3, ?erná",17.29,,,,"['carte', 'class', 'datatraveler', 'erná', 'file', 'memoria', 'microsdhc', 'u3']",carte class datatraveler erná file memoria microsdhc u3,u3 microsdhc memoria file erná datatraveler class carte,erná file
114,1073591,SDCA3/16GB 16GB Micro SDHC UHS-I speed class 3 (U3) 90R/80W,24.9,,,,"['class', 'gb', 'micro', 'sdca3/16', 'sdhc', 'speed', 'u3', 'uhs']",class gb micro sdca3/16 sdhc speed u3 uhs,uhs u3 speed sdhc sdca3/16 micro gb class,sdca3/16 sdhc
115,1180088,Carte mémoire Sony CARTE SDHC 8Go 40 Mo/s (MK935595673),16.05,,,,"['carte', 'mk935595673', 'mo', 'mémoire', 's', 'sdhc', 'sony']",carte mk935595673 mo mémoire s sdhc sony,sony sdhc s mémoire mo mk935595673 carte,mo mémoire
116,65978,SanDisk USB-stick SDSQUAR-128G-GN6MA Ultra USB sdhc flashgeheugen USB - - Silver GB blister Amazon.de 10) hasta,39.99,SanDisk,,,"['amazon.de', 'blister', 'flashgeheugen', 'gb', 'gn6ma', 'hasta', 'sandisk', 'sdhc', 'sdsquar-128g', 'silver', 'stick', 'ultra', 'usb']",amazon.de blister flashgeheugen gb gn6ma hasta sandisk sdhc sdsquar-128g silver stick ultra usb,usb ultra stick silver sdsquar-128g sdhc sandisk hasta gn6ma gb flashgeheugen blister amazon.de,gn6ma hasta sandisk sdhc
117,451008,SanDisk EXCERIA Glide - U302 Go! Azul 32GB flash Minneskort - UHS-I U3 Type,35.53,SanDisk,,,"['azul', 'exceria', 'flash', 'gb', 'glide', 'minneskort', 'sandisk', 'type', 'u3', 'u302', 'uhs']",azul exceria flash gb glide minneskort sandisk type u3 u302 uhs,uhs u302 u3 type sandisk minneskort glide gb flash exceria azul,gb glide minneskort sandisk
118,262594,"Toshiba THN-U202W0080E4 Penna Flash da 8GB, USB 2.0, Bianco",,,,,"['bianco', 'da', 'flash', 'gb', 'penna', 'thn', 'toshiba', 'u202w0080e4', 'usb']",bianco da flash gb penna thn toshiba u202w0080e4 usb,usb u202w0080e4 toshiba thn penna gb flash da bianco,gb penna
119,455,sony datatraveler cruzer extreme 64gb card 94 10 uhs +,3.99,Sony,,,"['card', 'cruzer', 'datatraveler', 'extreme', 'gb', 'sony', 'uhs']",card cruzer datatraveler extreme gb sony uhs,uhs sony gb extreme datatraveler cruzer card,datatraveler extreme
120,688583,Kingston USB 64GB Plus 512 Geheugenkaart USB 32GB- 10 Carte |,35.49,Kingston,,,"['carte', 'gb', 'geheugenkaart', 'kingston', 'plus', 'usb']",carte gb geheugenkaart kingston plus usb,usb plus kingston geheugenkaart gb carte,geheugenkaart kingston
121,901575,ACHAT USB 16GB 1000X -(SDCR/32GBSP) USB GB,,,,,"['achat', 'gb', 'usb']",achat gb usb,usb gb achat,
122,573902,"Tarjeta SDCS/16GB 32 Generación RAM 3.0 UHS-I, 3.0 300MB/s | ?",10.99,,,,"['gb', 'generación', 'ram', 's', 'sdcs/16', 'tarjeta', 'uhs']",gb generación ram s sdcs/16 tarjeta uhs,uhs tarjeta sdcs/16 s ram generación gb,ram s
123,426451,SANDISK Premium UHS-I PRO UHS-I Edge MICRO datatraveler Card . Fnac.es Incl. A UHS-I,9.5,SANDISK,,,"['card', 'datatraveler', 'edge', 'fnac.es', 'incl', 'micro', 'premium', 'pro', 'sandisk', 'uhs']",card datatraveler edge fnac.es incl micro premium pro sandisk uhs,uhs sandisk pro premium micro incl fnac.es edge datatraveler card,fnac.es incl micro premium
124,98775,"Tesco USM32GR React - Extreme Card 128GB 3.1 SD 128GB, mo/s card MB/s, u1 SD, 10) SanDisk",29989.0,SanDisk,,,"['card', 'extreme', 'gb', 'mb', 'mo', 'react', 's', 'sandisk', 'sd', 'tesco', 'u1', 'usm32gr']",card extreme gb mb mo react s sandisk sd tesco u1 usm32gr,usm32gr u1 tesco sd sandisk s react mo mb gb extreme card,mo react s sandisk
125,762330,Intenso Rainbow Line 4GB USB Stick 2.0 Es Media Intenso,9.18,,Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,,"['es', 'gb', 'intenso', 'line', 'media', 'rainbow', 'stick', 'usb']",es gb intenso line media rainbow stick usb,usb stick rainbow media line intenso gb es,line media
126,639454,sandisk premium sdxc ultra klí? 4 minneskort 3.0,509.99,SanDisk,,,"['klí', 'minneskort', 'premium', 'sandisk', 'sdxc', 'ultra']",klí minneskort premium sandisk sdxc ultra,ultra sdxc sandisk premium minneskort klí,premium sandisk
127,418275,SONY DIRECT: GB GB 3.0 16 U1,15.99,Sony,Intenso,,"['direct', 'gb', 'sony', 'u1']",direct gb sony u1,u1 sony gb direct,
128,1139173,"memoria carte sony class memoria - 128 16gb flash rosso 29€. nero abfoto ffp,sandisk,sdsqunc-128g-gzfma",71.99,Sony,,,"['abfoto', 'carte', 'class', 'ffp', 'flash', 'gb', 'gzfma', 'memoria', 'nero', 'rosso', 'sandisk', 'sdsqunc-128g', 'sony']",abfoto carte class ffp flash gb gzfma memoria nero rosso sandisk sdsqunc-128g sony,sony sdsqunc-128g sandisk rosso nero memoria gzfma gb flash ffp class carte abfoto,flash gb gzfma memoria
129,344552,"Toshiba 128GB SDXC 128GB SDXC UHS Clase 3 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 3, 260 MB/s, 150 MB/s, UHS)",,,,,"['clase', 'de', 'flash', 'gb', 'mb', 'memoria', 's', 'sdxc', 'tarjeta', 'toshiba', 'uhs']",clase de flash gb mb memoria s sdxc tarjeta toshiba uhs,uhs toshiba tarjeta sdxc s memoria mb gb flash de clase,gb mb memoria s
130,483825,USB Flash Kingston HyperX Savage 512GB ?erný/?ervený,6179.0,,,,"['erný/?ervený', 'flash', 'gb', 'hyperx', 'kingston', 'savage', 'usb']",erný/?ervený flash gb hyperx kingston savage usb,usb savage kingston hyperx gb flash erný/?ervený,gb hyperx
131,418290,"usb usb carte 32gb 2 go 128 r95 klí? foto adaptateur uhs-i blister 10, adapter [amazon v30,",1940.99,,,,"['adaptateur', 'adapter', 'amazon', 'blister', 'carte', 'foto', 'gb', 'klí', 'r95', 'uhs', 'usb', 'v30']",adaptateur adapter amazon blister carte foto gb klí r95 uhs usb v30,v30 usb uhs r95 klí gb foto carte blister amazon adapter adaptateur,carte foto gb klí
132,459254,Transcend TS64GSD2U3 | Card SD Secure Digital | Storage media | Re ... - New,99.41,Transcend,Secure Digital SDXC UHS-II 64GB up to 285MB/s read speed/180MB/s write,,"['card', 'digital', 'media', 'new', 'sd', 'secure', 'storage', 'transcend', 'ts64gsd2u3']",card digital media new sd secure storage transcend ts64gsd2u3,ts64gsd2u3 transcend storage secure sd new media digital card,new sd
133,1106422,INTENSO Premium Line USB-Stick,29.99,,,,"['intenso', 'line', 'premium', 'stick', 'usb']",intenso line premium stick usb,usb stick premium line intenso,line premium
134,1131008,"Toshiba THN-M401S0160E2 Exceria Pro M401 Tarjeta MicroSD de 16GB, Blanco",12.99,,,,"['blanco', 'de', 'exceria', 'gb', 'm401', 'm401s0160e2', 'microsd', 'pro', 'tarjeta', 'thn', 'toshiba']",blanco de exceria gb m401 m401s0160e2 microsd pro tarjeta thn toshiba,toshiba thn tarjeta pro microsd m401s0160e2 m401 gb exceria de blanco,gb m401 m401s0160e2 microsd
135,172545,SanDisk 4GB Micro SD Class 4 Memory Card,,,,,"['card', 'class', 'gb', 'memory', 'micro', 'sandisk', 'sd']",card class gb memory micro sandisk sd,sd sandisk micro memory gb class card,gb memory
136,655875,Sandisk SDHC Digital Dual - with PLUS de U3,52.99,Sandisk,,,"['de', 'digital', 'dual', 'plus', 'sandisk', 'sdhc', 'u3']",de digital dual plus sandisk sdhc u3,u3 sdhc sandisk plus dual digital de,dual plus
137,524809,SanDisk USB PRO Pro + + Tipo-A GB - U3 online UHS-II,39999.0,SanDisk,,,"['gb', 'ii', 'online', 'pro', 'sandisk', 'tipo', 'u3', 'uhs', 'usb']",gb ii online pro sandisk tipo u3 uhs usb,usb uhs u3 tipo sandisk pro online ii gb,pro sandisk
138,1188362,"kingston extreme scheda gb 64 drive, gb",24.99,Kingston,,,"['drive', 'extreme', 'gb', 'kingston', 'scheda']",drive extreme gb kingston scheda,scheda kingston gb extreme drive,extreme gb
139,238092,tarjeta 128 64gb sdhc sdxc uhs-i class bis color,,,,,"['bis', 'class', 'color', 'gb', 'sdhc', 'sdxc', 'tarjeta', 'uhs']",bis class color gb sdhc sdxc tarjeta uhs,uhs tarjeta sdxc sdhc gb color class bis,gb sdhc
140,524,Clé USB3.0 Lexar JumpDrive S25 32 Go Vert et blanc,,,,,"['blanc', 'clé', 'et', 'jumpdrive', 'lexar', 's25', 'usb3.0', 'vert']",blanc clé et jumpdrive lexar s25 usb3.0 vert,vert usb3.0 s25 lexar jumpdrive et clé blanc,jumpdrive lexar
141,1081884,Stick 32GB SDXC Plus Blade de Secure PRO Versand w/USB Lexar de Class (MK1374912696) Class Tesco,41.99,Lexar,Kingston,,"['blade', 'class', 'de', 'gb', 'lexar', 'mk1374912696', 'plus', 'pro', 'sdxc', 'secure', 'stick', 'tesco', 'usb', 'versand', 'w']",blade class de gb lexar mk1374912696 plus pro sdxc secure stick tesco usb versand w,w versand usb tesco stick secure sdxc pro plus mk1374912696 lexar gb de class blade,lexar mk1374912696 plus pro sdxc secure
142,49695,Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta Fnac.es Lexar,29.95,,Llave USB: Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta. 5% de descuento para Socios. Compra la mejor tecnología con las garantías Fnac.,,"['fnac.es', 'gb', 'jumpdrive', 'lexar', 'memoria', 's25', 'usb', 'violeta']",fnac.es gb jumpdrive lexar memoria s25 usb violeta,violeta usb s25 memoria lexar jumpdrive gb fnac.es,lexar memoria
143,1016351,Clé USB 3.1 Sony Type C 16 Go + Etui en Métal Argent,19.99,,,,"['argent', 'c', 'clé', 'en', 'etui', 'métal', 'sony', 'type', 'usb']",argent c clé en etui métal sony type usb,usb type sony métal etui en clé c argent,en etui
144,811557,kingston + 300x - sdhc gb flash usb card 300x xqd microsdhc,134.99,Kingston,Lexar,,"['card', 'flash', 'gb', 'kingston', 'microsdhc', 'sdhc', 'usb', 'xqd']",card flash gb kingston microsdhc sdhc usb xqd,xqd usb sdhc microsdhc kingston gb flash card,kingston microsdhc
145,1114663,"sandisk technology memoria 1000x silber\\u002fschwarz, c (4224221) gb c10 16 to mb/s, - v30 u3,",28.99,SanDisk,,,"['c', 'c10', 'gb', 'mb', 'memoria', 's', 'sandisk', 'silber\\\\u002fschwarz', 'technology', 'u3', 'v30']",c c10 gb mb memoria s sandisk silber\\u002fschwarz technology u3 v30,v30 u3 technology silber\\u002fschwarz sandisk s memoria mb gb c10 c,mb memoria s sandisk
146,1139241,"KINGSTON USB SDXC CANVAS EXTREME SPEED 16 CLASS MICRO+ADAPTER CON SD STICK MB/S, MO/S, CLASE USB",61.99,Kingston,,,"['canvas', 'clase', 'class', 'con', 'extreme', 'kingston', 'mb', 'micro+adapter', 'mo', 's', 'sd', 'sdxc', 'speed', 'stick', 'usb']",canvas clase class con extreme kingston mb micro+adapter mo s sd sdxc speed stick usb,usb stick speed sdxc sd s mo micro+adapter mb kingston extreme con class clase canvas,extreme kingston mb micro+adapter mo s
