ProdName,Annotations
HP AMD Ryzen 3 Dual Core Processor 35.56 cm (14 inch)  D ProBook 4 GB DDR4  Laptop 1 TB HDD,"[(0, 2, 'Brand'), (3, 34, 'Processor'), (35, 54, 'Dim'), (55, 56, 'OS'), (57, 64, 'Model'), (65, 75, 'RAM'), (76, 82, 'Category'), (83, 91, 'Disk')]"
256 GB SSD HP Pavilion Intel Core i5 Processor (10th Gen) 64 bit Windows 10 35.56 cm (14 inch) Touchscreen  8 GB DDR4  Laptop,"[(0, 10, 'Disk'), (11, 13, 'Brand'), (14, 22, 'Model'), (23, 57, 'Processor'), (58, 75, 'OS'), (76, 107, 'Dim'), (108, 118, 'RAM'), (119, 125, 'Category')]"
Intel Core i5 Processor (7th Gen) Notebook 4 GB DDR4  39.62 cm (15.6 inch)  HP 64 bit Windows 10 1 TB HDD Laptop,"[(0, 33, 'Processor'), (34, 42, 'Model'), (43, 53, 'RAM'), (54, 75, 'Dim'), (76, 78, 'Brand'), (79, 96, 'OS'), (97, 105, 'Disk'), (106, 112, 'Category')]"
64 bit Windows 10 256 GB SSD Laptop Intel Core i5 Processor (8th Gen) 35.56 cm (14 inch)  Liber Avita 8 GB DDR4 ,"[(0, 17, 'OS'), (18, 28, 'Disk'), (29, 35, 'Category'), (36, 69, 'Processor'), (70, 89, 'Dim'), (90, 95, 'Model'), (96, 101, 'Brand'), (102, 112, 'RAM')]"
Pavilion Intel Core i5 Processor (10th Gen) 64 bit Windows 10 1 TB HDD|256 GB SSD Laptop 35.56 cm (14 inch)  8 GB DDR4  HP,"[(0, 8, 'Model'), (9, 43, 'Processor'), (44, 61, 'OS'), (62, 81, 'Disk'), (82, 88, 'Category'), (89, 108, 'Dim'), (109, 119, 'RAM'), (120, 122, 'Brand')]"
Laptop Vostro 1 TB HDD Intel Core i5 Processor (8th Gen) Dell Linux/Ubuntu 8 GB DDR4  35.56 cm (14 inch) ,"[(0, 6, 'Category'), (7, 13, 'Model'), (14, 22, 'Disk'), (23, 56, 'Processor'), (57, 61, 'Brand'), (62, 74, 'OS'), (75, 85, 'RAM'), (86, 105, 'Dim')]"
Laptop 64 bit Windows 10 Intel Core i7 Processor (9th Gen) 16 GB DDR4  39.62 cm (15.6 inch)  512 GB SSD Dell Inspiron,"[(0, 6, 'Category'), (7, 24, 'OS'), (25, 58, 'Processor'), (59, 70, 'RAM'), (71, 92, 'Dim'), (93, 103, 'Disk'), (104, 108, 'Brand'), (109, 117, 'Model')]"
35.56 cm (14 inch) Touchscreen  HP Pavilion Laptop Intel Core i3 Processor (8th Gen) 1 TB HDD|256 GB SSD 64 bit Windows 10 4 GB DDR4 ,"[(0, 31, 'Dim'), (32, 34, 'Brand'), (35, 43, 'Model'), (44, 50, 'Category'), (51, 84, 'Processor'), (85, 104, 'Disk'), (105, 122, 'OS'), (123, 133, 'RAM')]"
Laptop 4 GB DDR4  64 bit Windows 10 AMD APU Quad Core A12 Processor Asus 1 TB HDD Vivo 35.56 cm (14 inch) ,"[(0, 6, 'Category'), (7, 17, 'RAM'), (18, 35, 'OS'), (36, 67, 'Processor'), (68, 72, 'Brand'), (73, 81, 'Disk'), (82, 86, 'Model'), (87, 106, 'Dim')]"
Laptop 39.62 cm (15.6 inch)  4 GB DDR4  AMD Ryzen 5 Quad Core Processor HP Pavilion 1 TB HDD 64 bit Windows 10,"[(0, 6, 'Category'), (7, 28, 'Dim'), (29, 39, 'RAM'), (40, 71, 'Processor'), (72, 74, 'Brand'), (75, 83, 'Model'), (84, 92, 'Disk'), (93, 110, 'OS')]"
HP 64 bit Windows 10 4 GB DDR4  Zbook Laptop Intel Celeron Dual Core Processor 39.62 cm (15.6 inch)  1 TB HDD,"[(0, 2, 'Brand'), (3, 20, 'OS'), (21, 31, 'RAM'), (32, 37, 'Model'), (38, 44, 'Category'), (45, 78, 'Processor'), (79, 100, 'Dim'), (101, 109, 'Disk')]"
1 TB HDD Lenovo 39.62 cm (15.6 inch)  4 GB DDR4  Laptop D AMD APU Dual Core A6 Processor Ideapad,"[(0, 8, 'Disk'), (9, 15, 'Brand'), (16, 37, 'Dim'), (38, 48, 'RAM'), (49, 55, 'Category'), (56, 57, 'OS'), (58, 88, 'Processor'), (89, 96, 'Model')]"
39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) G 1 TB HDD 64 bit Windows 10 8 GB DDR4  Dell Laptop,"[(0, 21, 'Dim'), (22, 55, 'Processor'), (56, 57, 'Model'), (58, 66, 'Disk'), (67, 84, 'OS'), (85, 95, 'RAM'), (96, 100, 'Brand'), (101, 107, 'Category')]"
35.56 cm (14 inch) Touchscreen  256 GB SSD 64 bit Windows 10 Laptop Intel Core i5 Processor (8th Gen) Acer 8 GB DDR3  Predator,"[(0, 31, 'Dim'), (32, 42, 'Disk'), (43, 60, 'OS'), (61, 67, 'Category'), (68, 101, 'Processor'), (102, 106, 'Brand'), (107, 117, 'RAM'), (118, 126, 'Model')]"
128 GB SSD t-book Laptop Smartron Intel Core i5 Processor (7th Gen) 4 GB DDR3  64 bit Windows 10 30.99 cm (12.2 inch) Touchscreen ,"[(0, 10, 'Disk'), (11, 17, 'Model'), (18, 24, 'Category'), (25, 33, 'Brand'), (34, 67, 'Processor'), (68, 78, 'RAM'), (79, 96, 'OS'), (97, 130, 'Dim')]"
8 GB DDR3  Apple Laptop 33.78 cm (13.3 inch)  Mac 128 GB SSD MacBook Air Intel Core i5 Processor (8th Gen),"[(0, 10, 'RAM'), (11, 16, 'Brand'), (17, 23, 'Category'), (24, 45, 'Dim'), (46, 49, 'OS'), (50, 60, 'Disk'), (61, 72, 'Model'), (73, 106, 'Processor')]"
Aspire Acer 64 bit Windows 10 Intel Core i3 Processor (7th Gen) Laptop 39.62 cm (15.6 inch)  4 GB DDR4  1 TB HDD,"[(0, 6, 'Model'), (7, 11, 'Brand'), (12, 29, 'OS'), (30, 63, 'Processor'), (64, 70, 'Category'), (71, 92, 'Dim'), (93, 103, 'RAM'), (104, 112, 'Disk')]"
1 TB HDD Laptop Ideapad AMD APU Dual Core A9 Processor Lenovo 64 bit Windows 10 4 GB DDR4  39.62 cm (15.6 inch) ,"[(0, 8, 'Disk'), (9, 15, 'Category'), (16, 23, 'Model'), (24, 54, 'Processor'), (55, 61, 'Brand'), (62, 79, 'OS'), (80, 90, 'RAM'), (91, 112, 'Dim')]"
ZenBook 33.78 cm (13.3 inch)  64 bit Windows 10 512 GB SSD Asus Intel Core i5 Processor (8th Gen) 8 GB DDR4  Laptop,"[(0, 7, 'Model'), (8, 29, 'Dim'), (30, 47, 'OS'), (48, 58, 'Disk'), (59, 63, 'Brand'), (64, 97, 'Processor'), (98, 108, 'RAM'), (109, 115, 'Category')]"
Mac Laptop 33.78 cm (13.3 inch)  8 GB DDR3  Apple MacBook Air Intel Core i5 Processor (8th Gen) 256 GB SSD,"[(0, 3, 'OS'), (4, 10, 'Category'), (11, 32, 'Dim'), (33, 43, 'RAM'), (44, 49, 'Brand'), (50, 61, 'Model'), (62, 95, 'Processor'), (96, 106, 'Disk')]"
Intel Core i7 Processor (8th Gen) Inspiron Laptop 64 bit Windows 10 8 GB DDR4  39.62 cm (15.6 inch)  1 TB HDD|256 GB SSD Dell,"[(0, 33, 'Processor'), (34, 42, 'Model'), (43, 49, 'Category'), (50, 67, 'OS'), (68, 78, 'RAM'), (79, 100, 'Dim'), (101, 120, 'Disk'), (121, 125, 'Brand')]"
39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) 1 TB HDD|128 GB SSD Laptop 64 bit Windows 10 Inspiron Dell 8 GB DDR4 ,"[(0, 21, 'Dim'), (22, 55, 'Processor'), (56, 75, 'Disk'), (76, 82, 'Category'), (83, 100, 'OS'), (101, 109, 'Model'), (110, 114, 'Brand'), (115, 125, 'RAM')]"
Asus Laptop 35.56 cm (14 inch)  1 TB HDD AMD Ryzen 5 Quad Core Processor Vivo 8 GB DDR4  64 bit Windows 10,"[(0, 4, 'Brand'), (5, 11, 'Category'), (12, 31, 'Dim'), (32, 40, 'Disk'), (41, 72, 'Processor'), (73, 77, 'Model'), (78, 88, 'RAM'), (89, 106, 'OS')]"
Intel Core i5 Processor (8th Gen) Pavilion 1 TB HDD|8 GB SSD 35.56 cm (14 inch) Touchscreen  8 GB DDR4  HP 64 bit Windows 10 Laptop,"[(0, 33, 'Processor'), (34, 42, 'Model'), (43, 60, 'Disk'), (61, 92, 'Dim'), (93, 103, 'RAM'), (104, 106, 'Brand'), (107, 124, 'OS'), (125, 131, 'Category')]"
33.78 cm (13.3 inch)  8 GB DDR4  256 GB SSD Dell Inspiron Laptop 64 bit Windows 10 Intel Core i7 Processor (8th Gen),"[(0, 21, 'Dim'), (22, 32, 'RAM'), (33, 43, 'Disk'), (44, 48, 'Brand'), (49, 57, 'Model'), (58, 64, 'Category'), (65, 82, 'OS'), (83, 116, 'Processor')]"
Notebook D Laptop HP 35.56 cm (14 inch)  4 GB DDR4  1 TB HDD Intel Core i3 Processor (7th Gen),"[(0, 8, 'Model'), (9, 10, 'OS'), (11, 17, 'Category'), (18, 20, 'Brand'), (21, 40, 'Dim'), (41, 51, 'RAM'), (52, 60, 'Disk'), (61, 94, 'Processor')]"
8 GB DDR4  64 bit Windows 10 HP 1 TB HDD Intel Core i5 Processor (8th Gen) 35.56 cm (14 inch) Touchscreen  Laptop Pavilion,"[(0, 10, 'RAM'), (11, 28, 'OS'), (29, 31, 'Brand'), (32, 40, 'Disk'), (41, 74, 'Processor'), (75, 106, 'Dim'), (107, 113, 'Category'), (114, 122, 'Model')]"
8 GB DDR3  Liber 64 bit Windows 10 Intel Core i5 Processor (7th Gen) Avita 256 GB SSD 35.56 cm (14 inch)  Laptop,"[(0, 10, 'RAM'), (11, 16, 'Model'), (17, 34, 'OS'), (35, 68, 'Processor'), (69, 74, 'Brand'), (75, 85, 'Disk'), (86, 105, 'Dim'), (106, 112, 'Category')]"
Inspiron 8 GB DDR4  Dell 64 bit Windows 10 256 GB SSD Laptop 33.78 cm (13.3 inch) Touchscreen  Intel Core i5 Processor (8th Gen),"[(0, 8, 'Model'), (9, 19, 'RAM'), (20, 24, 'Brand'), (25, 42, 'OS'), (43, 53, 'Disk'), (54, 60, 'Category'), (61, 94, 'Dim'), (95, 128, 'Processor')]"
Intel Core i3 Processor (7th Gen) 4 GB DDR4  Dell Linux/Ubuntu 1 TB HDD Laptop Vostro 39.62 cm (15.6 inch) ,"[(0, 33, 'Processor'), (34, 44, 'RAM'), (45, 49, 'Brand'), (50, 62, 'OS'), (63, 71, 'Disk'), (72, 78, 'Category'), (79, 85, 'Model'), (86, 107, 'Dim')]"
Laptop ROG 39.62 cm (15.6 inch)  1 TB HDD|256 GB SSD 64 bit Windows 10 8 GB DDR4  Intel Core i5 Processor (8th Gen) Asus,"[(0, 6, 'Category'), (7, 10, 'Model'), (11, 32, 'Dim'), (33, 52, 'Disk'), (53, 70, 'OS'), (71, 81, 'RAM'), (82, 115, 'Processor'), (116, 120, 'Brand')]"
TUF Gaming 256 GB SSD 39.62 cm (15.6 inch)  Asus 64 bit Windows 10 4 GB DDR4  Laptop Intel Core i3 Processor (7th Gen),"[(0, 10, 'Model'), (11, 21, 'Disk'), (22, 43, 'Dim'), (44, 48, 'Brand'), (49, 66, 'OS'), (67, 77, 'RAM'), (78, 84, 'Category'), (85, 118, 'Processor')]"
35.56 cm (14 inch)  ZenBook Laptop AMD Ryzen 5 Quad Core Processor (2nd Gen) 64 bit Windows 10 Asus 8 GB DDR4  512 GB SSD,"[(0, 19, 'Dim'), (20, 27, 'Model'), (28, 34, 'Category'), (35, 76, 'Processor'), (77, 94, 'OS'), (95, 99, 'Brand'), (100, 110, 'RAM'), (111, 121, 'Disk')]"
1 TB HDD Intel Core i5 Processor (4th Gen) Dell Laptop 64 bit Windows 8.1 35.2 cm (13.86 inch)  G 4 GB DDR3 ,"[(0, 8, 'Disk'), (9, 42, 'Processor'), (43, 47, 'Brand'), (48, 54, 'Category'), (55, 73, 'OS'), (74, 95, 'Dim'), (96, 97, 'Model'), (98, 108, 'RAM')]"
G 1 TB HDD|128 GB SSD 8 GB DDR4  Intel Core i7 Processor (8th Gen) 39.62 cm (15.6 inch)  Laptop Dell 64 bit Windows 10,"[(0, 1, 'Model'), (2, 21, 'Disk'), (22, 32, 'RAM'), (33, 66, 'Processor'), (67, 88, 'Dim'), (89, 95, 'Category'), (96, 100, 'Brand'), (101, 118, 'OS')]"
2 TB HDD Dell 8 GB DDR4  39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) Laptop Inspiron 64 bit Windows 10,"[(0, 8, 'Disk'), (9, 13, 'Brand'), (14, 24, 'RAM'), (25, 46, 'Dim'), (47, 80, 'Processor'), (81, 87, 'Category'), (88, 96, 'Model'), (97, 114, 'OS')]"
Vivobook AMD Ryzen 5 Quad Core Processor (7th Gen) 4 GB DDR4  1 TB HDD 64 bit Windows 10 Laptop 39.62 cm (15.6 inch)  Asus,"[(0, 8, 'Model'), (9, 50, 'Processor'), (51, 61, 'RAM'), (62, 70, 'Disk'), (71, 88, 'OS'), (89, 95, 'Category'), (96, 117, 'Dim'), (118, 122, 'Brand')]"
64 bit Windows 10 Pavilion 39.62 cm (15.6 inch)  8 GB DDR4  HP Intel Core i5 Processor (8th Gen) Laptop 1 TB HDD|128 GB SSD,"[(0, 17, 'OS'), (18, 26, 'Model'), (27, 48, 'Dim'), (49, 59, 'RAM'), (60, 62, 'Brand'), (63, 96, 'Processor'), (97, 103, 'Category'), (104, 123, 'Disk')]"
AMD Ryzen 5 Quad Core Processor HP 512 GB SSD 64 bit Windows 10 8 GB DDR4  Laptop 33.78 cm (13.3 inch) Touchscreen  Envy,"[(0, 31, 'Processor'), (32, 34, 'Brand'), (35, 45, 'Disk'), (46, 63, 'OS'), (64, 74, 'RAM'), (75, 81, 'Category'), (82, 115, 'Dim'), (116, 120, 'Model')]"
Laptop 33.78 cm (13.3 inch) Touchscreen  64 bit Windows 10 512 GB SSD Envy 16 GB DDR4  HP Intel Core i7 Processor (10th Gen),"[(0, 6, 'Category'), (7, 40, 'Dim'), (41, 58, 'OS'), (59, 69, 'Disk'), (70, 74, 'Model'), (75, 86, 'RAM'), (87, 89, 'Brand'), (90, 124, 'Processor')]"
XPS 33.78 cm (13.3 inch)  Laptop 64 bit Windows 10 8 GB DDR3  Dell Intel Core i5 Processor (7th Gen) 256 GB SSD,"[(0, 3, 'Model'), (4, 25, 'Dim'), (26, 32, 'Category'), (33, 50, 'OS'), (51, 61, 'RAM'), (62, 66, 'Brand'), (67, 100, 'Processor'), (101, 111, 'Disk')]"
4 GB DDR4  64 bit Windows 10 Ideapad Lenovo 39.62 cm (15.6 inch)  1 TB HDD Laptop Intel Core i3 Processor (7th Gen),"[(0, 10, 'RAM'), (11, 28, 'OS'), (29, 36, 'Model'), (37, 43, 'Brand'), (44, 65, 'Dim'), (66, 74, 'Disk'), (75, 81, 'Category'), (82, 115, 'Processor')]"
8 GB DDR4  Asus Vivo 64 bit Windows 10 39.62 cm (15.6 inch)  1 TB HDD Laptop Intel Core i5 Processor (8th Gen),"[(0, 10, 'RAM'), (11, 15, 'Brand'), (16, 20, 'Model'), (21, 38, 'OS'), (39, 60, 'Dim'), (61, 69, 'Disk'), (70, 76, 'Category'), (77, 110, 'Processor')]"
8 GB  Laptop Apple 33.78 cm (13.3 inch)  128 GB SSD MacBook Air Intel Core i5 Processor (5th Gen) Mac,"[(0, 5, 'RAM'), (6, 12, 'Category'), (13, 18, 'Brand'), (19, 40, 'Dim'), (41, 51, 'Disk'), (52, 63, 'Model'), (64, 97, 'Processor'), (98, 101, 'OS')]"
1 TB HDD 4 GB DDR4  Inspiron 39.62 cm (15.6 inch)  64 bit Windows 10 Dell AMD Ryzen 3 Quad Core Processor Laptop,"[(0, 8, 'Disk'), (9, 19, 'RAM'), (20, 28, 'Model'), (29, 50, 'Dim'), (51, 68, 'OS'), (69, 73, 'Brand'), (74, 105, 'Processor'), (106, 112, 'Category')]"
D Ideapad Lenovo 39.62 cm (15.6 inch)  Laptop 8 GB DDR4  Intel Core i5 Processor (8th Gen) 1 TB HDD,"[(0, 1, 'OS'), (2, 9, 'Model'), (10, 16, 'Brand'), (17, 38, 'Dim'), (39, 45, 'Category'), (46, 56, 'RAM'), (57, 90, 'Processor'), (91, 99, 'Disk')]"
Laptop 39.62 cm (15.6 inch)  HP 1 TB HDD|512 GB SSD 12 GB DDR4  64 bit Windows 10 Intel Core i7 Processor (9th Gen) Pavilion,"[(0, 6, 'Category'), (7, 28, 'Dim'), (29, 31, 'Brand'), (32, 51, 'Disk'), (52, 63, 'RAM'), (64, 81, 'OS'), (82, 115, 'Processor'), (116, 124, 'Model')]"
39.62 cm (15.6 inch)  Ideapad 64 bit Windows 10 8 GB DDR4  Intel Core i5 Processor (8th Gen) 1 TB HDD Lenovo Laptop,"[(0, 21, 'Dim'), (22, 29, 'Model'), (30, 47, 'OS'), (48, 58, 'RAM'), (59, 92, 'Processor'), (93, 101, 'Disk'), (102, 108, 'Brand'), (109, 115, 'Category')]"
64 bit Windows 10 Inspiron Intel Core i5 Processor (8th Gen) 2 TB HDD 8 GB DDR4  Laptop Dell 39.62 cm (15.6 inch) ,"[(0, 17, 'OS'), (18, 26, 'Model'), (27, 60, 'Processor'), (61, 69, 'Disk'), (70, 80, 'RAM'), (81, 87, 'Category'), (88, 92, 'Brand'), (93, 114, 'Dim')]"
64 bit Windows 10 12 GB DDR4  Intel Core i7 Processor (9th Gen) Pavilion 1 TB HDD|512 GB SSD HP 39.62 cm (15.6 inch)  Laptop,"[(0, 17, 'OS'), (18, 29, 'RAM'), (30, 63, 'Processor'), (64, 72, 'Model'), (73, 92, 'Disk'), (93, 95, 'Brand'), (96, 117, 'Dim'), (118, 124, 'Category')]"
Ideapad 1 TB HDD 4 GB DDR4  39.62 cm (15.6 inch)  Laptop Intel Core i3 Processor (7th Gen) 64 bit Windows 10 Lenovo,"[(0, 7, 'Model'), (8, 16, 'Disk'), (17, 27, 'RAM'), (28, 49, 'Dim'), (50, 56, 'Category'), (57, 90, 'Processor'), (91, 108, 'OS'), (109, 115, 'Brand')]"
Inspiron Dell Laptop 1 TB HDD 39.62 cm (15.6 inch)  64 bit Windows 10 4 GB DDR4  Intel Core i3 Processor (8th Gen),"[(0, 8, 'Model'), (9, 13, 'Brand'), (14, 20, 'Category'), (21, 29, 'Disk'), (30, 51, 'Dim'), (52, 69, 'OS'), (70, 80, 'RAM'), (81, 114, 'Processor')]"
35.56 cm (14 inch)  Pavilion Intel Core i7 Processor (8th Gen) 64 bit Windows 10 Laptop 8 GB DDR4  HP 512 GB SSD,"[(0, 19, 'Dim'), (20, 28, 'Model'), (29, 62, 'Processor'), (63, 80, 'OS'), (81, 87, 'Category'), (88, 98, 'RAM'), (99, 101, 'Brand'), (102, 112, 'Disk')]"
Intel Core i5 Processor (7th Gen) 64 bit Windows 10 39.62 cm (15.6 inch)  Laptop Acer Aspire 8 GB DDR4  1 TB HDD,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 73, 'Dim'), (74, 80, 'Category'), (81, 85, 'Brand'), (86, 92, 'Model'), (93, 103, 'RAM'), (104, 112, 'Disk')]"
8 GB DDR4  Intel Core i7 Processor (8th Gen) 2 TB HDD|128 GB SSD 64 bit Windows 10 Dell Laptop 39.62 cm (15.6 inch)  Inspiron,"[(0, 10, 'RAM'), (11, 44, 'Processor'), (45, 64, 'Disk'), (65, 82, 'OS'), (83, 87, 'Brand'), (88, 94, 'Category'), (95, 116, 'Dim'), (117, 125, 'Model')]"
64 bit Windows 10 Laptop 33.78 cm (13.3 inch)  ZenBook Intel Core i5 Processor (8th Gen) Asus 512 GB SSD 8 GB DDR3 ,"[(0, 17, 'OS'), (18, 24, 'Category'), (25, 46, 'Dim'), (47, 54, 'Model'), (55, 88, 'Processor'), (89, 93, 'Brand'), (94, 104, 'Disk'), (105, 115, 'RAM')]"
Intel Core i5 Processor (8th Gen) 1 TB HDD|256 GB SSD HP Pavilion 8 GB DDR4  64 bit Windows 10 39.62 cm (15.6 inch)  Laptop,"[(0, 33, 'Processor'), (34, 53, 'Disk'), (54, 56, 'Brand'), (57, 65, 'Model'), (66, 76, 'RAM'), (77, 94, 'OS'), (95, 116, 'Dim'), (117, 123, 'Category')]"
64 bit Windows 10 HP Pavilion 39.62 cm (15.6 inch)  8 GB DDR4  1 TB HDD Intel Core i3 Processor (7th Gen) Laptop,"[(0, 17, 'OS'), (18, 20, 'Brand'), (21, 29, 'Model'), (30, 51, 'Dim'), (52, 62, 'RAM'), (63, 71, 'Disk'), (72, 105, 'Processor'), (106, 112, 'Category')]"
4 GB DDR3  39.62 cm (15.6 inch)  Lenovo Laptop Ideapad D Intel Pentium Quad Core Processor 1 TB HDD,"[(0, 10, 'RAM'), (11, 32, 'Dim'), (33, 39, 'Brand'), (40, 46, 'Category'), (47, 54, 'Model'), (55, 56, 'OS'), (57, 90, 'Processor'), (91, 99, 'Disk')]"
Laptop 1 TB HDD HP Envy Intel Core i3 Processor (7th Gen) 39.62 cm (15.6 inch)  4 GB DDR4  D,"[(0, 6, 'Category'), (7, 15, 'Disk'), (16, 18, 'Brand'), (19, 23, 'Model'), (24, 57, 'Processor'), (58, 79, 'Dim'), (80, 90, 'RAM'), (91, 92, 'OS')]"
8 GB DDR4  64 bit Windows 10 Laptop 2 TB HDD Lenovo Intel Core i5 Processor (8th Gen) Ideapad 39.62 cm (15.6 inch) ,"[(0, 10, 'RAM'), (11, 28, 'OS'), (29, 35, 'Category'), (36, 44, 'Disk'), (45, 51, 'Brand'), (52, 85, 'Processor'), (86, 93, 'Model'), (94, 115, 'Dim')]"
64 bit Windows 10 Lenovo 35.56 cm (14 inch)  ThinkPad X Series 4 GB DDR4  Laptop 500 GB HDD Intel Core i3 Processor (7th Gen),"[(0, 17, 'OS'), (18, 24, 'Brand'), (25, 44, 'Dim'), (45, 62, 'Model'), (63, 73, 'RAM'), (74, 80, 'Category'), (81, 91, 'Disk'), (92, 125, 'Processor')]"
8 GB DDR4  AGB 1 TB HDD|512 GB SSD Intel Core i7 Processor (7th Gen) 64 bit Windows 10 35.56 cm (14 inch)  Laptop Orion,"[(0, 10, 'RAM'), (11, 14, 'Brand'), (15, 34, 'Disk'), (35, 68, 'Processor'), (69, 86, 'OS'), (87, 106, 'Dim'), (107, 113, 'Category'), (114, 119, 'Model')]"
Lenovo 4 GB DDR4  Intel Core i3 Processor (7th Gen) 64 bit Windows 10 35.56 cm (14 inch)  Laptop Ideapad 1 TB HDD,"[(0, 6, 'Brand'), (7, 17, 'RAM'), (18, 51, 'Processor'), (52, 69, 'OS'), (70, 89, 'Dim'), (90, 96, 'Category'), (97, 104, 'Model'), (105, 113, 'Disk')]"
Laptop 39.62 cm (15.6 inch)  4 GB DDR4  D Pavilion HP 1 TB HDD Intel Core i5 Processor (7th Gen),"[(0, 6, 'Category'), (7, 28, 'Dim'), (29, 39, 'RAM'), (40, 41, 'OS'), (42, 50, 'Model'), (51, 53, 'Brand'), (54, 62, 'Disk'), (63, 96, 'Processor')]"
64 bit Windows 10 Zbook Laptop 1 TB HDD HP 39.62 cm (15.6 inch)  4 GB DDR4  Intel Core i5 Processor (7th Gen),"[(0, 17, 'OS'), (18, 23, 'Model'), (24, 30, 'Category'), (31, 39, 'Disk'), (40, 42, 'Brand'), (43, 64, 'Dim'), (65, 75, 'RAM'), (76, 109, 'Processor')]"
Laptop 64 bit Windows 10 4 GB DDR4  35.56 cm (14 inch)  1 TB HDD Intel Core i3 Processor (7th Gen) HP Envy,"[(0, 6, 'Category'), (7, 24, 'OS'), (25, 35, 'RAM'), (36, 55, 'Dim'), (56, 64, 'Disk'), (65, 98, 'Processor'), (99, 101, 'Brand'), (102, 106, 'Model')]"
Lenovo 1 TB HDD Ideapad 39.62 cm (15.6 inch)  64 bit Windows 10 8 GB DDR4  Laptop Intel Core i5 Processor (8th Gen),"[(0, 6, 'Brand'), (7, 15, 'Disk'), (16, 23, 'Model'), (24, 45, 'Dim'), (46, 63, 'OS'), (64, 74, 'RAM'), (75, 81, 'Category'), (82, 115, 'Processor')]"
64 bit Windows 10 39.62 cm (15.6 inch)  Intel Core i5 Processor (8th Gen) 2 TB HDD Dell Laptop 4 GB DDR4  Inspiron,"[(0, 17, 'OS'), (18, 39, 'Dim'), (40, 73, 'Processor'), (74, 82, 'Disk'), (83, 87, 'Brand'), (88, 94, 'Category'), (95, 105, 'RAM'), (106, 114, 'Model')]"
Intel Core i3 Processor (8th Gen) 64 bit Windows 10 Pavilion HP 1 TB HDD|8 GB SSD Laptop 4 GB DDR4  35.56 cm (14 inch) Touchscreen ,"[(0, 33, 'Processor'), (34, 51, 'OS'), (52, 60, 'Model'), (61, 63, 'Brand'), (64, 81, 'Disk'), (82, 88, 'Category'), (89, 99, 'RAM'), (100, 131, 'Dim')]"
Intel Core i7 Processor (10th Gen) 16 GB DDR3  Asus Laptop 1 TB SSD 35.56 cm (14 inch)  ZenBook 64 bit Windows 10,"[(0, 34, 'Processor'), (35, 46, 'RAM'), (47, 51, 'Brand'), (52, 58, 'Category'), (59, 67, 'Disk'), (68, 87, 'Dim'), (88, 95, 'Model'), (96, 113, 'OS')]"
64 bit Windows 10 8 GB DDR4  39.62 cm (15.6 inch)  Laptop Intel Core i5 Processor (8th Gen) 1 TB HDD HP Pavilion,"[(0, 17, 'OS'), (18, 28, 'RAM'), (29, 50, 'Dim'), (51, 57, 'Category'), (58, 91, 'Processor'), (92, 100, 'Disk'), (101, 103, 'Brand'), (104, 112, 'Model')]"
Intel Core i3 Processor (7th Gen) 39.62 cm (15.6 inch)  Asus 1 TB HDD 8 GB DDR4  64 bit Windows 10 Vivo Laptop,"[(0, 33, 'Processor'), (34, 55, 'Dim'), (56, 60, 'Brand'), (61, 69, 'Disk'), (70, 80, 'RAM'), (81, 98, 'OS'), (99, 103, 'Model'), (104, 110, 'Category')]"
64 bit Windows 10 35.56 cm (14 inch)  4 GB DDR4  Envy 1 TB HDD Laptop HP Intel Core i3 Processor (7th Gen),"[(0, 17, 'OS'), (18, 37, 'Dim'), (38, 48, 'RAM'), (49, 53, 'Model'), (54, 62, 'Disk'), (63, 69, 'Category'), (70, 72, 'Brand'), (73, 106, 'Processor')]"
8 GB DDR4  39.62 cm (15.6 inch)  1 TB HDD Laptop D Intel Core i5 Processor (8th Gen) HP Pavilion,"[(0, 10, 'RAM'), (11, 32, 'Dim'), (33, 41, 'Disk'), (42, 48, 'Category'), (49, 50, 'OS'), (51, 84, 'Processor'), (85, 87, 'Brand'), (88, 96, 'Model')]"
128 GB SSD Microsoft 8 GB DDR3  31.24 cm (12.3 inch) Touchscreen  64 bit Windows 10 Laptop SurfacePro Intel Core i5 Processor (8th Gen),"[(0, 10, 'Disk'), (11, 20, 'Brand'), (21, 31, 'RAM'), (32, 65, 'Dim'), (66, 83, 'OS'), (84, 90, 'Category'), (91, 101, 'Model'), (102, 135, 'Processor')]"
4 GB DDR4  1 TB HDD 39.62 cm (15.6 inch)  64 bit Windows 10 Laptop Asus Vivo Intel Core i3 Processor (7th Gen),"[(0, 10, 'RAM'), (11, 19, 'Disk'), (20, 41, 'Dim'), (42, 59, 'OS'), (60, 66, 'Category'), (67, 71, 'Brand'), (72, 76, 'Model'), (77, 110, 'Processor')]"
Laptop 33.02 cm (13 inch)  64 bit Windows 10 XPS 8 GB DDR3  Dell Intel Core i5 Processor (8th Gen) 256 GB SSD,"[(0, 6, 'Category'), (7, 26, 'Dim'), (27, 44, 'OS'), (45, 48, 'Model'), (49, 59, 'RAM'), (60, 64, 'Brand'), (65, 98, 'Processor'), (99, 109, 'Disk')]"
